% time	cellId	IMSI	RNTI	mcs	size	resPscch	rbLen	rbStart	iTrp	hopping	groupDstId	correct
3447	0	5	6	16	193	127	5	31	0	0	255	1
3447	0	5	4	16	193	118	5	14	0	0	255	1
3447	0	7	6	16	193	127	5	31	0	0	255	1
3447	0	7	4	16	193	118	5	14	0	0	255	1
3447	0	8	6	16	193	127	5	31	0	0	255	1
3447	0	8	4	16	193	118	5	14	0	0	255	1
3447	0	9	6	16	193	127	5	31	0	0	255	1
3447	0	9	4	16	193	118	5	14	0	0	255	1
3447	0	10	6	16	193	127	5	31	0	0	255	1
3447	0	10	4	16	193	118	5	14	0	0	255	1
3447	0	11	6	16	193	127	5	31	0	0	255	1
3447	0	11	4	16	193	118	5	14	0	0	255	1
3481	0	1	3	16	193	22	5	18	0	0	255	1
3481	0	1	6	16	193	145	5	19	0	0	255	1
3481	0	1	11	16	193	73	5	35	0	0	255	1
3481	0	2	3	16	193	22	5	18	0	0	255	1
3481	0	2	6	16	193	145	5	19	0	0	255	1
3481	0	2	11	16	193	73	5	35	0	0	255	1
3481	0	4	3	16	193	22	5	18	0	0	255	1
3481	0	4	6	16	193	145	5	19	0	0	255	1
3481	0	4	11	16	193	73	5	35	0	0	255	1
3481	0	5	6	16	193	145	5	19	0	0	255	1
3481	0	5	3	16	193	22	5	18	0	0	255	1
3481	0	5	11	16	193	73	5	35	0	0	255	1
3481	0	7	6	16	193	145	5	19	0	0	255	1
3481	0	7	3	16	193	22	5	18	0	0	255	1
3481	0	7	11	16	193	73	5	35	0	0	255	1
3481	0	8	6	16	193	145	5	19	0	0	255	1
3481	0	8	3	16	193	22	5	18	0	0	255	1
3481	0	8	11	16	193	73	5	35	0	0	255	1
3481	0	9	6	16	193	145	5	19	0	0	255	1
3481	0	9	3	16	193	22	5	18	0	0	255	1
3481	0	9	11	16	193	73	5	35	0	0	255	1
3481	0	10	6	16	193	145	5	19	0	0	255	1
3481	0	10	3	16	193	22	5	18	0	0	255	1
3481	0	10	11	16	193	73	5	35	0	0	255	1
3482	0	1	4	16	193	58	5	14	0	0	255	1
3482	0	1	10	16	193	66	5	38	0	0	255	1
3482	0	1	5	16	193	82	5	26	0	0	255	1
3482	0	1	9	16	193	82	5	27	0	0	255	0
3482	0	2	4	16	193	58	5	14	0	0	255	1
3482	0	2	10	16	193	66	5	38	0	0	255	1
3482	0	2	5	16	193	82	5	26	0	0	255	1
3482	0	2	9	16	193	82	5	27	0	0	255	0
3482	0	3	4	16	193	58	5	14	0	0	255	1
3482	0	3	10	16	193	66	5	38	0	0	255	1
3482	0	3	5	16	193	82	5	26	0	0	255	1
3482	0	3	9	16	193	82	5	27	0	0	255	0
3482	0	6	4	16	193	58	5	14	0	0	255	1
3482	0	6	10	16	193	66	5	38	0	0	255	1
3482	0	6	5	16	193	82	5	26	0	0	255	1
3482	0	6	9	16	193	82	5	27	0	0	255	0
3482	0	7	10	16	193	66	5	38	0	0	255	1
3482	0	7	4	16	193	58	5	14	0	0	255	1
3482	0	7	5	16	193	82	5	26	0	0	255	1
3482	0	7	9	16	193	82	5	27	0	0	255	0
3482	0	8	10	16	193	66	5	38	0	0	255	1
3482	0	8	4	16	193	58	5	14	0	0	255	1
3482	0	8	9	16	193	82	5	27	0	0	255	1
3482	0	8	5	16	193	82	5	26	0	0	255	0
3482	0	11	4	16	193	58	5	14	0	0	255	1
3482	0	11	10	16	193	66	5	38	0	0	255	1
3482	0	11	5	16	193	82	5	26	0	0	255	1
3482	0	11	9	16	193	82	5	27	0	0	255	0
3483	0	1	4	16	193	58	5	14	0	0	255	1
3483	0	2	4	16	193	58	5	14	0	0	255	1
3483	0	3	4	16	193	58	5	14	0	0	255	1
3483	0	5	4	16	193	58	5	14	0	0	255	1
3483	0	6	4	16	193	58	5	14	0	0	255	1
3483	0	7	4	16	193	58	5	14	0	0	255	1
3483	0	8	4	16	193	58	5	14	0	0	255	1
3483	0	9	4	16	193	58	5	14	0	0	255	1
3483	0	10	4	16	193	58	5	14	0	0	255	1
3483	0	11	4	16	193	58	5	14	0	0	255	1
3484	0	2	1	16	193	158	5	3	0	0	255	1
3484	0	2	8	16	193	109	5	14	0	0	255	1
3484	0	2	10	16	193	66	5	38	0	0	255	1
3484	0	2	11	16	193	73	5	35	0	0	255	1
3484	0	3	1	16	193	158	5	3	0	0	255	1
3484	0	3	8	16	193	109	5	14	0	0	255	1
3484	0	3	10	16	193	66	5	38	0	0	255	1
3484	0	3	11	16	193	73	5	35	0	0	255	1
3484	0	4	1	16	193	158	5	3	0	0	255	1
3484	0	4	8	16	193	109	5	14	0	0	255	1
3484	0	4	10	16	193	66	5	38	0	0	255	1
3484	0	4	11	16	193	73	5	35	0	0	255	1
3484	0	5	8	16	193	109	5	14	0	0	255	1
3484	0	5	1	16	193	158	5	3	0	0	255	1
3484	0	5	10	16	193	66	5	38	0	0	255	1
3484	0	5	11	16	193	73	5	35	0	0	255	1
3484	0	6	8	16	193	109	5	14	0	0	255	1
3484	0	6	10	16	193	66	5	38	0	0	255	1
3484	0	6	1	16	193	158	5	3	0	0	255	1
3484	0	6	11	16	193	73	5	35	0	0	255	1
3484	0	7	8	16	193	109	5	14	0	0	255	1
3484	0	7	10	16	193	66	5	38	0	0	255	1
3484	0	7	1	16	193	158	5	3	0	0	255	1
3484	0	7	11	16	193	73	5	35	0	0	255	1
3484	0	9	8	16	193	109	5	14	0	0	255	1
3484	0	9	10	16	193	66	5	38	0	0	255	1
3484	0	9	1	16	193	158	5	3	0	0	255	1
3484	0	9	11	16	193	73	5	35	0	0	255	1
3485	0	1	7	16	193	5	5	19	0	0	255	1
3485	0	1	8	16	193	109	5	14	0	0	255	1
3485	0	2	7	16	193	5	5	19	0	0	255	1
3485	0	2	8	16	193	109	5	14	0	0	255	1
3485	0	3	7	16	193	5	5	19	0	0	255	1
3485	0	3	8	16	193	109	5	14	0	0	255	1
3485	0	4	7	16	193	5	5	19	0	0	255	1
3485	0	4	8	16	193	109	5	14	0	0	255	1
3485	0	5	7	16	193	5	5	19	0	0	255	1
3485	0	5	8	16	193	109	5	14	0	0	255	1
3485	0	6	7	16	193	5	5	19	0	0	255	1
3485	0	6	8	16	193	109	5	14	0	0	255	1
3485	0	9	8	16	193	109	5	14	0	0	255	1
3485	0	9	7	16	193	5	5	19	0	0	255	1
3485	0	10	8	16	193	109	5	14	0	0	255	1
3485	0	10	7	16	193	5	5	19	0	0	255	1
3485	0	11	7	16	193	5	5	19	0	0	255	1
3485	0	11	8	16	193	109	5	14	0	0	255	1
3486	0	4	3	16	193	22	5	18	0	0	255	1
3486	0	4	6	16	193	145	5	19	0	0	255	1
3486	0	4	2	16	193	6	5	10	0	0	255	1
3486	0	4	7	16	193	5	5	19	0	0	255	1
3486	0	4	1	16	193	158	5	3	0	0	255	1
3486	0	4	5	16	193	82	5	26	0	0	255	1
3486	0	4	9	16	193	82	5	27	0	0	255	0
3486	0	8	7	16	193	5	5	19	0	0	255	1
3486	0	8	6	16	193	145	5	19	0	0	255	1
3486	0	8	3	16	193	22	5	18	0	0	255	1
3486	0	8	2	16	193	6	5	10	0	0	255	1
3486	0	8	1	16	193	158	5	3	0	0	255	1
3486	0	8	9	16	193	82	5	27	0	0	255	1
3486	0	8	5	16	193	82	5	26	0	0	255	0
3486	0	10	7	16	193	5	5	19	0	0	255	1
3486	0	10	6	16	193	145	5	19	0	0	255	1
3486	0	10	3	16	193	22	5	18	0	0	255	1
3486	0	10	2	16	193	6	5	10	0	0	255	1
3486	0	10	1	16	193	158	5	3	0	0	255	1
3486	0	10	9	16	193	82	5	27	0	0	255	1
3486	0	10	5	16	193	82	5	26	0	0	255	0
3486	0	11	6	16	193	145	5	19	0	0	255	1
3486	0	11	7	16	193	5	5	19	0	0	255	1
3486	0	11	3	16	193	22	5	18	0	0	255	1
3486	0	11	2	16	193	6	5	10	0	0	255	1
3486	0	11	1	16	193	158	5	3	0	0	255	1
3486	0	11	5	16	193	82	5	26	0	0	255	1
3486	0	11	9	16	193	82	5	27	0	0	255	0
3487	0	1	2	16	193	6	5	10	0	0	255	1
3487	0	3	2	16	193	6	5	10	0	0	255	1
3487	0	4	2	16	193	6	5	10	0	0	255	1
3487	0	5	2	16	193	6	5	10	0	0	255	1
3487	0	6	2	16	193	6	5	10	0	0	255	1
3487	0	7	2	16	193	6	5	10	0	0	255	1
3487	0	8	2	16	193	6	5	10	0	0	255	1
3487	0	9	2	16	193	6	5	10	0	0	255	1
3487	0	10	2	16	193	6	5	10	0	0	255	1
3487	0	11	2	16	193	6	5	10	0	0	255	1
3560	0	1	4	16	193	0	5	1	0	0	255	1
3560	0	1	6	16	193	160	5	40	0	0	255	1
3560	0	1	7	16	193	168	5	36	0	0	255	1
3560	0	1	11	16	193	119	5	39	0	0	255	1
3560	0	2	4	16	193	0	5	1	0	0	255	1
3560	0	2	6	16	193	160	5	40	0	0	255	1
3560	0	2	7	16	193	168	5	36	0	0	255	1
3560	0	2	11	16	193	119	5	39	0	0	255	1
3560	0	3	4	16	193	0	5	1	0	0	255	1
3560	0	3	6	16	193	160	5	40	0	0	255	1
3560	0	3	7	16	193	168	5	36	0	0	255	1
3560	0	3	11	16	193	119	5	39	0	0	255	1
3560	0	5	4	16	193	0	5	1	0	0	255	1
3560	0	5	6	16	193	160	5	40	0	0	255	1
3560	0	5	7	16	193	168	5	36	0	0	255	1
3560	0	5	11	16	193	119	5	39	0	0	255	1
3560	0	8	7	16	193	168	5	36	0	0	255	1
3560	0	8	6	16	193	160	5	40	0	0	255	1
3560	0	8	4	16	193	0	5	1	0	0	255	1
3560	0	8	11	16	193	119	5	39	0	0	255	1
3560	0	9	7	16	193	168	5	36	0	0	255	1
3560	0	9	6	16	193	160	5	40	0	0	255	1
3560	0	9	4	16	193	0	5	1	0	0	255	1
3560	0	9	11	16	193	119	5	39	0	0	255	1
3560	0	10	7	16	193	168	5	36	0	0	255	1
3560	0	10	6	16	193	160	5	40	0	0	255	1
3560	0	10	4	16	193	0	5	1	0	0	255	1
3560	0	10	11	16	193	119	5	39	0	0	255	1
3561	0	2	1	16	193	57	5	35	0	0	255	1
3561	0	2	4	16	193	0	5	1	0	0	255	1
3561	0	2	7	16	193	168	5	36	0	0	255	1
3561	0	2	10	16	193	137	5	9	0	0	255	1
3561	0	3	4	16	193	0	5	1	0	0	255	1
3561	0	3	1	16	193	57	5	35	0	0	255	1
3561	0	3	7	16	193	168	5	36	0	0	255	1
3561	0	3	10	16	193	137	5	9	0	0	255	1
3561	0	5	4	16	193	0	5	1	0	0	255	1
3561	0	5	7	16	193	168	5	36	0	0	255	1
3561	0	5	1	16	193	57	5	35	0	0	255	1
3561	0	5	10	16	193	137	5	9	0	0	255	1
3561	0	6	7	16	193	168	5	36	0	0	255	1
3561	0	6	4	16	193	0	5	1	0	0	255	1
3561	0	6	10	16	193	137	5	9	0	0	255	1
3561	0	6	1	16	193	57	5	35	0	0	255	1
3561	0	8	7	16	193	168	5	36	0	0	255	1
3561	0	8	10	16	193	137	5	9	0	0	255	1
3561	0	8	4	16	193	0	5	1	0	0	255	1
3561	0	8	1	16	193	57	5	35	0	0	255	1
3561	0	9	10	16	193	137	5	9	0	0	255	1
3561	0	9	7	16	193	168	5	36	0	0	255	1
3561	0	9	4	16	193	0	5	1	0	0	255	1
3561	0	9	1	16	193	57	5	35	0	0	255	1
3561	0	11	7	16	193	168	5	36	0	0	255	1
3561	0	11	4	16	193	0	5	1	0	0	255	1
3561	0	11	10	16	193	137	5	9	0	0	255	1
3561	0	11	1	16	193	57	5	35	0	0	255	1
3562	0	2	1	16	193	57	5	35	0	0	255	1
3562	0	2	5	16	193	107	5	40	0	0	255	1
3562	0	3	1	16	193	57	5	35	0	0	255	1
3562	0	3	5	16	193	107	5	40	0	0	255	1
3562	0	4	5	16	193	107	5	40	0	0	255	1
3562	0	4	1	16	193	57	5	35	0	0	255	1
3562	0	6	5	16	193	107	5	40	0	0	255	1
3562	0	6	1	16	193	57	5	35	0	0	255	1
3562	0	7	5	16	193	107	5	40	0	0	255	1
3562	0	7	1	16	193	57	5	35	0	0	255	1
3562	0	8	5	16	193	107	5	40	0	0	255	1
3562	0	8	1	16	193	57	5	35	0	0	255	1
3562	0	9	5	16	193	107	5	40	0	0	255	1
3562	0	9	1	16	193	57	5	35	0	0	255	1
3562	0	10	5	16	193	107	5	40	0	0	255	1
3562	0	10	1	16	193	57	5	35	0	0	255	1
3562	0	11	5	16	193	107	5	40	0	0	255	1
3562	0	11	1	16	193	57	5	35	0	0	255	1
3563	0	1	2	16	193	38	5	36	0	0	255	1
3563	0	1	3	16	193	108	5	14	0	0	255	1
3563	0	1	5	16	193	107	5	40	0	0	255	1
3563	0	1	8	16	193	27	5	1	0	0	255	1
3563	0	1	9	16	193	52	5	12	0	0	255	1
3563	0	4	5	16	193	107	5	40	0	0	255	1
3563	0	4	3	16	193	108	5	14	0	0	255	1
3563	0	4	2	16	193	38	5	36	0	0	255	1
3563	0	4	8	16	193	27	5	1	0	0	255	1
3563	0	4	9	16	193	52	5	12	0	0	255	1
3563	0	6	5	16	193	107	5	40	0	0	255	1
3563	0	6	8	16	193	27	5	1	0	0	255	1
3563	0	6	3	16	193	108	5	14	0	0	255	1
3563	0	6	9	16	193	52	5	12	0	0	255	1
3563	0	6	2	16	193	38	5	36	0	0	255	1
3563	0	7	8	16	193	27	5	1	0	0	255	1
3563	0	7	9	16	193	52	5	12	0	0	255	1
3563	0	7	5	16	193	107	5	40	0	0	255	1
3563	0	7	3	16	193	108	5	14	0	0	255	1
3563	0	7	2	16	193	38	5	36	0	0	255	1
3563	0	10	9	16	193	52	5	12	0	0	255	1
3563	0	10	8	16	193	27	5	1	0	0	255	1
3563	0	10	5	16	193	107	5	40	0	0	255	1
3563	0	10	3	16	193	108	5	14	0	0	255	1
3563	0	10	2	16	193	38	5	36	0	0	255	1
3563	0	11	5	16	193	107	5	40	0	0	255	1
3563	0	11	8	16	193	27	5	1	0	0	255	1
3563	0	11	3	16	193	108	5	14	0	0	255	1
3563	0	11	9	16	193	52	5	12	0	0	255	1
3563	0	11	2	16	193	38	5	36	0	0	255	1
3564	0	1	3	16	193	108	5	14	0	0	255	1
3564	0	1	9	16	193	52	5	12	0	0	255	1
3564	0	2	3	16	193	108	5	14	0	0	255	1
3564	0	2	9	16	193	52	5	12	0	0	255	1
3564	0	4	3	16	193	108	5	14	0	0	255	1
3564	0	4	9	16	193	52	5	12	0	0	255	1
3564	0	5	3	16	193	108	5	14	0	0	255	1
3564	0	5	9	16	193	52	5	12	0	0	255	1
3564	0	6	9	16	193	52	5	12	0	0	255	1
3564	0	6	3	16	193	108	5	14	0	0	255	1
3564	0	7	9	16	193	52	5	12	0	0	255	1
3564	0	7	3	16	193	108	5	14	0	0	255	1
3564	0	8	9	16	193	52	5	12	0	0	255	1
3564	0	8	3	16	193	108	5	14	0	0	255	1
3564	0	10	9	16	193	52	5	12	0	0	255	1
3564	0	10	3	16	193	108	5	14	0	0	255	1
3564	0	11	3	16	193	108	5	14	0	0	255	1
3564	0	11	9	16	193	52	5	12	0	0	255	1
3565	0	1	10	16	193	137	5	9	0	0	255	1
3565	0	2	10	16	193	137	5	9	0	0	255	1
3565	0	3	10	16	193	137	5	9	0	0	255	1
3565	0	4	10	16	193	137	5	9	0	0	255	1
3565	0	5	10	16	193	137	5	9	0	0	255	1
3565	0	6	10	16	193	137	5	9	0	0	255	1
3565	0	7	10	16	193	137	5	9	0	0	255	1
3565	0	8	10	16	193	137	5	9	0	0	255	1
3565	0	9	10	16	193	137	5	9	0	0	255	1
3565	0	11	10	16	193	137	5	9	0	0	255	1
3566	0	1	2	16	193	38	5	36	0	0	255	1
3566	0	3	2	16	193	38	5	36	0	0	255	1
3566	0	4	2	16	193	38	5	36	0	0	255	1
3566	0	5	2	16	193	38	5	36	0	0	255	1
3566	0	6	2	16	193	38	5	36	0	0	255	1
3566	0	7	2	16	193	38	5	36	0	0	255	1
3566	0	8	2	16	193	38	5	36	0	0	255	1
3566	0	9	2	16	193	38	5	36	0	0	255	1
3566	0	10	2	16	193	38	5	36	0	0	255	1
3566	0	11	2	16	193	38	5	36	0	0	255	1
3567	0	1	6	16	193	160	5	40	0	0	255	1
3567	0	1	8	16	193	27	5	1	0	0	255	1
3567	0	1	11	16	193	119	5	39	0	0	255	1
3567	0	2	6	16	193	160	5	40	0	0	255	1
3567	0	2	8	16	193	27	5	1	0	0	255	1
3567	0	2	11	16	193	119	5	39	0	0	255	1
3567	0	3	6	16	193	160	5	40	0	0	255	1
3567	0	3	8	16	193	27	5	1	0	0	255	1
3567	0	3	11	16	193	119	5	39	0	0	255	1
3567	0	4	6	16	193	160	5	40	0	0	255	1
3567	0	4	8	16	193	27	5	1	0	0	255	1
3567	0	4	11	16	193	119	5	39	0	0	255	1
3567	0	5	6	16	193	160	5	40	0	0	255	1
3567	0	5	8	16	193	27	5	1	0	0	255	1
3567	0	5	11	16	193	119	5	39	0	0	255	1
3567	0	7	6	16	193	160	5	40	0	0	255	1
3567	0	7	8	16	193	27	5	1	0	0	255	1
3567	0	7	11	16	193	119	5	39	0	0	255	1
3567	0	9	8	16	193	27	5	1	0	0	255	1
3567	0	9	6	16	193	160	5	40	0	0	255	1
3567	0	9	11	16	193	119	5	39	0	0	255	1
3567	0	10	8	16	193	27	5	1	0	0	255	1
3567	0	10	6	16	193	160	5	40	0	0	255	1
3567	0	10	11	16	193	119	5	39	0	0	255	1
3640	0	1	3	16	193	126	5	4	0	0	255	1
3640	0	1	4	16	193	104	5	1	0	0	255	1
3640	0	1	6	16	193	64	5	40	0	0	255	1
3640	0	1	8	16	193	42	5	0	0	0	255	1
3640	0	1	10	16	193	98	5	27	0	0	255	1
3640	0	2	3	16	193	126	5	4	0	0	255	1
3640	0	2	4	16	193	104	5	1	0	0	255	1
3640	0	2	6	16	193	64	5	40	0	0	255	1
3640	0	2	8	16	193	42	5	0	0	0	255	1
3640	0	2	10	16	193	98	5	27	0	0	255	1
3640	0	5	6	16	193	64	5	40	0	0	255	1
3640	0	5	4	16	193	104	5	1	0	0	255	1
3640	0	5	3	16	193	126	5	4	0	0	255	1
3640	0	5	8	16	193	42	5	0	0	0	255	1
3640	0	5	10	16	193	98	5	27	0	0	255	1
3640	0	7	6	16	193	64	5	40	0	0	255	1
3640	0	7	8	16	193	42	5	0	0	0	255	1
3640	0	7	10	16	193	98	5	27	0	0	255	1
3640	0	7	4	16	193	104	5	1	0	0	255	1
3640	0	7	3	16	193	126	5	4	0	0	255	1
3640	0	9	10	16	193	98	5	27	0	0	255	1
3640	0	9	8	16	193	42	5	0	0	0	255	1
3640	0	9	6	16	193	64	5	40	0	0	255	1
3640	0	9	4	16	193	104	5	1	0	0	255	1
3640	0	9	3	16	193	126	5	4	0	0	255	1
3640	0	11	6	16	193	64	5	40	0	0	255	1
3640	0	11	4	16	193	104	5	1	0	0	255	1
3640	0	11	8	16	193	42	5	0	0	0	255	1
3640	0	11	3	16	193	126	5	4	0	0	255	1
3640	0	11	10	16	193	98	5	27	0	0	255	1
3641	0	1	2	16	193	145	5	19	0	0	255	1
3641	0	3	2	16	193	145	5	19	0	0	255	1
3641	0	4	2	16	193	145	5	19	0	0	255	1
3641	0	5	2	16	193	145	5	19	0	0	255	1
3641	0	6	2	16	193	145	5	19	0	0	255	1
3641	0	7	2	16	193	145	5	19	0	0	255	1
3641	0	8	2	16	193	145	5	19	0	0	255	1
3641	0	9	2	16	193	145	5	19	0	0	255	1
3641	0	10	2	16	193	145	5	19	0	0	255	1
3641	0	11	2	16	193	145	5	19	0	0	255	1
3642	0	2	1	16	193	44	5	34	0	0	255	1
3642	0	2	5	16	193	163	5	12	0	0	255	1
3642	0	2	6	16	193	64	5	40	0	0	255	1
3642	0	2	8	16	193	42	5	0	0	0	255	1
3642	0	2	9	16	193	18	5	8	0	0	255	1
3642	0	2	10	16	193	98	5	27	0	0	255	1
3642	0	3	1	16	193	44	5	34	0	0	255	1
3642	0	3	5	16	193	163	5	12	0	0	255	1
3642	0	3	6	16	193	64	5	40	0	0	255	1
3642	0	3	8	16	193	42	5	0	0	0	255	1
3642	0	3	9	16	193	18	5	8	0	0	255	1
3642	0	3	10	16	193	98	5	27	0	0	255	1
3642	0	4	5	16	193	163	5	12	0	0	255	1
3642	0	4	6	16	193	64	5	40	0	0	255	1
3642	0	4	1	16	193	44	5	34	0	0	255	1
3642	0	4	8	16	193	42	5	0	0	0	255	1
3642	0	4	9	16	193	18	5	8	0	0	255	1
3642	0	4	10	16	193	98	5	27	0	0	255	1
3642	0	7	8	16	193	42	5	0	0	0	255	1
3642	0	7	6	16	193	64	5	40	0	0	255	1
3642	0	7	5	16	193	163	5	12	0	0	255	1
3642	0	7	9	16	193	18	5	8	0	0	255	1
3642	0	7	10	16	193	98	5	27	0	0	255	1
3642	0	7	1	16	193	44	5	34	0	0	255	1
3642	0	11	6	16	193	64	5	40	0	0	255	1
3642	0	11	5	16	193	163	5	12	0	0	255	1
3642	0	11	8	16	193	42	5	0	0	0	255	1
3642	0	11	9	16	193	18	5	8	0	0	255	1
3642	0	11	10	16	193	98	5	27	0	0	255	1
3642	0	11	1	16	193	44	5	34	0	0	255	1
3643	0	1	5	16	193	163	5	12	0	0	255	1
3643	0	2	5	16	193	163	5	12	0	0	255	1
3643	0	3	5	16	193	163	5	12	0	0	255	1
3643	0	4	5	16	193	163	5	12	0	0	255	1
3643	0	6	5	16	193	163	5	12	0	0	255	1
3643	0	7	5	16	193	163	5	12	0	0	255	1
3643	0	8	5	16	193	163	5	12	0	0	255	1
3643	0	9	5	16	193	163	5	12	0	0	255	1
3643	0	10	5	16	193	163	5	12	0	0	255	1
3643	0	11	5	16	193	163	5	12	0	0	255	1
3644	0	2	1	16	193	44	5	34	0	0	255	1
3644	0	2	7	16	193	172	5	1	0	0	255	1
3644	0	3	1	16	193	44	5	34	0	0	255	1
3644	0	3	7	16	193	172	5	1	0	0	255	1
3644	0	4	1	16	193	44	5	34	0	0	255	1
3644	0	4	7	16	193	172	5	1	0	0	255	1
3644	0	5	7	16	193	172	5	1	0	0	255	1
3644	0	5	1	16	193	44	5	34	0	0	255	1
3644	0	6	7	16	193	172	5	1	0	0	255	1
3644	0	6	1	16	193	44	5	34	0	0	255	1
3644	0	8	7	16	193	172	5	1	0	0	255	1
3644	0	8	1	16	193	44	5	34	0	0	255	1
3644	0	9	7	16	193	172	5	1	0	0	255	1
3644	0	9	1	16	193	44	5	34	0	0	255	1
3644	0	10	7	16	193	172	5	1	0	0	255	1
3644	0	10	1	16	193	44	5	34	0	0	255	1
3644	0	11	7	16	193	172	5	1	0	0	255	1
3644	0	11	1	16	193	44	5	34	0	0	255	1
3645	0	1	7	16	193	172	5	1	0	0	255	1
3645	0	1	9	16	193	18	5	8	0	0	255	1
3645	0	1	11	16	193	13	5	38	0	0	255	1
3645	0	2	7	16	193	172	5	1	0	0	255	1
3645	0	2	9	16	193	18	5	8	0	0	255	1
3645	0	2	11	16	193	13	5	38	0	0	255	1
3645	0	3	7	16	193	172	5	1	0	0	255	1
3645	0	3	9	16	193	18	5	8	0	0	255	1
3645	0	3	11	16	193	13	5	38	0	0	255	1
3645	0	4	7	16	193	172	5	1	0	0	255	1
3645	0	4	9	16	193	18	5	8	0	0	255	1
3645	0	4	11	16	193	13	5	38	0	0	255	1
3645	0	5	7	16	193	172	5	1	0	0	255	1
3645	0	5	9	16	193	18	5	8	0	0	255	1
3645	0	5	11	16	193	13	5	38	0	0	255	1
3645	0	6	7	16	193	172	5	1	0	0	255	1
3645	0	6	9	16	193	18	5	8	0	0	255	1
3645	0	6	11	16	193	13	5	38	0	0	255	1
3645	0	8	7	16	193	172	5	1	0	0	255	1
3645	0	8	9	16	193	18	5	8	0	0	255	1
3645	0	8	11	16	193	13	5	38	0	0	255	1
3645	0	10	9	16	193	18	5	8	0	0	255	1
3645	0	10	7	16	193	172	5	1	0	0	255	1
3645	0	10	11	16	193	13	5	38	0	0	255	1
3646	0	1	2	16	193	145	5	19	0	0	255	1
3646	0	1	3	16	193	126	5	4	0	0	255	1
3646	0	4	3	16	193	126	5	4	0	0	255	1
3646	0	4	2	16	193	145	5	19	0	0	255	1
3646	0	5	3	16	193	126	5	4	0	0	255	1
3646	0	5	2	16	193	145	5	19	0	0	255	1
3646	0	6	3	16	193	126	5	4	0	0	255	1
3646	0	6	2	16	193	145	5	19	0	0	255	1
3646	0	7	3	16	193	126	5	4	0	0	255	1
3646	0	7	2	16	193	145	5	19	0	0	255	1
3646	0	8	3	16	193	126	5	4	0	0	255	1
3646	0	8	2	16	193	145	5	19	0	0	255	1
3646	0	9	3	16	193	126	5	4	0	0	255	1
3646	0	9	2	16	193	145	5	19	0	0	255	1
3646	0	10	3	16	193	126	5	4	0	0	255	1
3646	0	10	2	16	193	145	5	19	0	0	255	1
3646	0	11	3	16	193	126	5	4	0	0	255	1
3646	0	11	2	16	193	145	5	19	0	0	255	1
3647	0	1	4	16	193	104	5	1	0	0	255	1
3647	0	1	11	16	193	13	5	38	0	0	255	1
3647	0	2	4	16	193	104	5	1	0	0	255	1
3647	0	2	11	16	193	13	5	38	0	0	255	1
3647	0	3	4	16	193	104	5	1	0	0	255	1
3647	0	3	11	16	193	13	5	38	0	0	255	1
3647	0	5	4	16	193	104	5	1	0	0	255	1
3647	0	5	11	16	193	13	5	38	0	0	255	1
3647	0	6	4	16	193	104	5	1	0	0	255	1
3647	0	6	11	16	193	13	5	38	0	0	255	1
3647	0	7	4	16	193	104	5	1	0	0	255	1
3647	0	7	11	16	193	13	5	38	0	0	255	1
3647	0	8	4	16	193	104	5	1	0	0	255	1
3647	0	8	11	16	193	13	5	38	0	0	255	1
3647	0	9	4	16	193	104	5	1	0	0	255	1
3647	0	9	11	16	193	13	5	38	0	0	255	1
3647	0	10	4	16	193	104	5	1	0	0	255	1
3647	0	10	11	16	193	13	5	38	0	0	255	1
3680	0	1	2	16	193	120	5	33	0	0	255	1
3680	0	1	7	16	193	80	5	28	0	0	255	1
3680	0	1	10	16	193	63	5	38	0	0	255	1
3680	0	3	2	16	193	120	5	33	0	0	255	1
3680	0	3	7	16	193	80	5	28	0	0	255	1
3680	0	3	10	16	193	63	5	38	0	0	255	1
3680	0	4	2	16	193	120	5	33	0	0	255	1
3680	0	4	7	16	193	80	5	28	0	0	255	1
3680	0	4	10	16	193	63	5	38	0	0	255	1
3680	0	5	7	16	193	80	5	28	0	0	255	1
3680	0	5	2	16	193	120	5	33	0	0	255	1
3680	0	5	10	16	193	63	5	38	0	0	255	1
3680	0	6	7	16	193	80	5	28	0	0	255	1
3680	0	6	2	16	193	120	5	33	0	0	255	1
3680	0	6	10	16	193	63	5	38	0	0	255	1
3680	0	8	7	16	193	80	5	28	0	0	255	1
3680	0	8	10	16	193	63	5	38	0	0	255	1
3680	0	8	2	16	193	120	5	33	0	0	255	1
3680	0	9	10	16	193	63	5	38	0	0	255	1
3680	0	9	7	16	193	80	5	28	0	0	255	1
3680	0	9	2	16	193	120	5	33	0	0	255	1
3680	0	11	7	16	193	80	5	28	0	0	255	1
3680	0	11	2	16	193	120	5	33	0	0	255	1
3680	0	11	10	16	193	63	5	38	0	0	255	1
3681	0	2	1	16	193	33	5	16	0	0	255	1
3681	0	2	5	16	193	106	5	40	0	0	255	1
3681	0	3	5	16	193	106	5	40	0	0	255	1
3681	0	3	1	16	193	33	5	16	0	0	255	1
3681	0	4	5	16	193	106	5	40	0	0	255	1
3681	0	4	1	16	193	33	5	16	0	0	255	1
3681	0	6	5	16	193	106	5	40	0	0	255	1
3681	0	6	1	16	193	33	5	16	0	0	255	1
3681	0	7	5	16	193	106	5	40	0	0	255	1
3681	0	7	1	16	193	33	5	16	0	0	255	1
