+21000000000.0ns POS: x=488.8, y=524.02, z=0; VEL:0, y=-0.21, z=0
+21000000000.0ns POS: x=488.8, y=523.21, z=0; VEL:0, y=-0.23, z=0
+21000000000.0ns POS: x=488.8, y=522.33, z=0; VEL:0, y=-0.23, z=0
+21000000000.0ns POS: x=488.8, y=521.45, z=0; VEL:0, y=-0.23, z=0
+21000000000.0ns POS: x=488.8, y=520.6, z=0; VEL:0, y=-0.21, z=0
+21900000000.0ns POS: x=518.1, y=511.2, z=0; VEL:0, y=0, z=0
+21949999999.0ns POS: x=452.36, y=488.8, z=0; VEL:0, y=0, z=0
+21952380952.0ns POS: x=488.8, y=523.82, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=12.56, y=492, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=391.6, y=492, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=165.21, y=492, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=985.52, y=508, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=508, y=388.46, z=0; VEL:0, y=0, z=0
+22000000000.0ns POS: x=435.28, y=498.4, z=0; VEL:18.66, y=0, z=0
+22000000000.0ns POS: x=286.05, y=498.4, z=0; VEL:21.48, y=0, z=0
+22000000000.0ns POS: x=179.244, y=498.4, z=0; VEL:22.22, y=1.09966e-07, z=0
+22000000000.0ns POS: x=70.461, y=495.2, z=0; VEL:16.7196, y=3.07512, z=0
+22000000000.0ns POS: x=12.56, y=492, z=0; VEL:9.77, y=0, z=0
+22000000000.0ns POS: x=391.6, y=492, z=0; VEL:24.6, y=0, z=0
+22000000000.0ns POS: x=165.21, y=492, z=0; VEL:27.96, y=0, z=0
+22000000000.0ns POS: x=548.47, y=508, z=0; VEL:-23.92, y=0, z=0
+22000000000.0ns POS: x=686.77, y=508, z=0; VEL:-21.91, y=0, z=0
+22000000000.0ns POS: x=795.81, y=508, z=0; VEL:-27.73, y=0, z=0
+22000000000.0ns POS: x=907.73, y=508, z=0; VEL:-22.83, y=0, z=0
+22000000000.0ns POS: x=985.52, y=508, z=0; VEL:-10.76, y=0, z=0
+22000000000.0ns POS: x=508, y=388.46, z=0; VEL:0, y=18.95, z=0
+22000000000.0ns POS: x=508, y=266.32, z=0; VEL:0, y=20.76, z=0
+22000000000.0ns POS: x=508, y=150.22, z=0; VEL:0, y=21.09, z=0
+22000000000.0ns POS: x=508, y=31.51, z=0; VEL:0, y=16.33, z=0
+22000000000.0ns POS: x=492, y=742.18, z=0; VEL:0, y=-12.51, z=0
+22000000000.0ns POS: x=492, y=830.43, z=0; VEL:0, y=-12.93, z=0
+22000000000.0ns POS: x=492, y=925.64, z=0; VEL:0, y=-11.66, z=0
+22000000000.0ns POS: x=450.84, y=488.8, z=0; VEL:0.17, y=0, z=0
+22000000000.0ns POS: x=451.64, y=488.8, z=0; VEL:0.19, y=0, z=0
+22000000000.0ns POS: x=452.36, y=488.8, z=0; VEL:0.19, y=0, z=0
+22000000000.0ns POS: x=453.17, y=488.8, z=0; VEL:0.19, y=0, z=0
+22000000000.0ns POS: x=453.76, y=488.8, z=0; VEL:0.19, y=0, z=0
+22000000000.0ns POS: x=519.55, y=511.2, z=0; VEL:-0.1, y=0, z=0
+22000000000.0ns POS: x=519.14, y=511.2, z=0; VEL:-0.09, y=0, z=0
+22000000000.0ns POS: x=518.83, y=511.2, z=0; VEL:-0.08, y=0, z=0
+22000000000.0ns POS: x=518.51, y=511.2, z=0; VEL:-0.08, y=0, z=0
+22000000000.0ns POS: x=518.1, y=511.2, z=0; VEL:-0.1, y=0, z=0
+22000000000.0ns POS: x=511.2, y=461.13, z=0; VEL:0, y=0.2, z=0
+22000000000.0ns POS: x=511.2, y=461.95, z=0; VEL:0, y=0.23, z=0
+22000000000.0ns POS: x=511.2, y=462.94, z=0; VEL:0, y=0.25, z=0
+22000000000.0ns POS: x=511.2, y=463.79, z=0; VEL:0, y=0.21, z=0
+22000000000.0ns POS: x=511.2, y=464.87, z=0; VEL:0, y=0.2, z=0
+22000000000.0ns POS: x=488.8, y=523.82, z=0; VEL:0, y=-0.22, z=0
+22000000000.0ns POS: x=488.8, y=522.98, z=0; VEL:0, y=-0.25, z=0
+22000000000.0ns POS: x=488.8, y=522.1, z=0; VEL:0, y=-0.21, z=0
+22000000000.0ns POS: x=488.8, y=521.22, z=0; VEL:0, y=-0.21, z=0
+22000000000.0ns POS: x=488.8, y=520.39, z=0; VEL:0, y=-0.21, z=0
+22999200639.0ns POS: x=492, y=729.68, z=0; VEL:0, y=0, z=0
+22999999999.0ns POS: x=519.45, y=511.2, z=0; VEL:0, y=0, z=0
+23000000000.0ns POS: x=416.2, y=492, z=0; VEL:0, y=0, z=0
+23000000000.0ns POS: x=884.9, y=508, z=0; VEL:0, y=0, z=0
+23000000000.0ns POS: x=508, y=171.31, z=0; VEL:0, y=0, z=0
+23000000000.0ns POS: x=488.8, y=522.73, z=0; VEL:0, y=0, z=0
+23000000000.0ns POS: x=453.94, y=498.4, z=0; VEL:14.22, y=0, z=0
+23000000000.0ns POS: x=307.53, y=498.4, z=0; VEL:21.09, y=0, z=0
+23000000000.0ns POS: x=201.464, y=498.4, z=0; VEL:22.03, y=3.38534e-09, z=0
+23000000000.0ns POS: x=87.1806, y=498.275, z=0; VEL:19.2196, y=0.120692, z=0
+23000000000.0ns POS: x=22.33, y=492, z=0; VEL:10.9145, y=3.07722, z=0
+23000000000.0ns POS: x=416.2, y=492, z=0; VEL:25.03, y=0, z=0
+23000000000.0ns POS: x=193.17, y=492, z=0; VEL:28.2, y=0, z=0
+23000000000.0ns POS: x=5.1, y=492, z=0; VEL:9, y=0, z=0
+23000000000.0ns POS: x=524.55, y=508, z=0; VEL:-21.81, y=0, z=0
+23000000000.0ns POS: x=664.86, y=508, z=0; VEL:-22.49, y=0, z=0
+23000000000.0ns POS: x=768.08, y=508, z=0; VEL:-27.64, y=0, z=0
+23000000000.0ns POS: x=884.9, y=508, z=0; VEL:-23.59, y=0, z=0
+23000000000.0ns POS: x=974.76, y=508, z=0; VEL:-12.27, y=0, z=0
+23000000000.0ns POS: x=508, y=407.41, z=0; VEL:0, y=18.44, z=0
+23000000000.0ns POS: x=508, y=287.08, z=0; VEL:0, y=19.63, z=0
+23000000000.0ns POS: x=508, y=171.31, z=0; VEL:0, y=21.6, z=0
+23000000000.0ns POS: x=508, y=47.84, z=0; VEL:0, y=18.04, z=0
+23000000000.0ns POS: x=492, y=729.68, z=0; VEL:0, y=-12.12, z=0
+23000000000.0ns POS: x=492, y=817.5, z=0; VEL:0, y=-12.52, z=0
+23000000000.0ns POS: x=492, y=913.98, z=0; VEL:0, y=-12.05, z=0
+23000000000.0ns POS: x=492, y=994.9, z=0; VEL:0, y=-11.96, z=0
+23000000000.0ns POS: x=451.01, y=488.8, z=0; VEL:0.17, y=0, z=0
+23000000000.0ns POS: x=451.83, y=488.8, z=0; VEL:0.18, y=0, z=0
+23000000000.0ns POS: x=452.55, y=488.8, z=0; VEL:0.19, y=0, z=0
+23000000000.0ns POS: x=453.36, y=488.8, z=0; VEL:0.18, y=0, z=0
+23000000000.0ns POS: x=453.95, y=488.8, z=0; VEL:0.18, y=0, z=0
+23000000000.0ns POS: x=519.45, y=511.2, z=0; VEL:-0.09, y=0, z=0
+23000000000.0ns POS: x=519.05, y=511.2, z=0; VEL:-0.08, y=0, z=0
+23000000000.0ns POS: x=518.75, y=511.2, z=0; VEL:-0.1, y=0, z=0
+23000000000.0ns POS: x=518.43, y=511.2, z=0; VEL:-0.08, y=0, z=0
+23000000000.0ns POS: x=518, y=511.2, z=0; VEL:-0.09, y=0, z=0
+23000000000.0ns POS: x=511.2, y=461.33, z=0; VEL:0, y=0.22, z=0
+23000000000.0ns POS: x=511.2, y=462.18, z=0; VEL:0, y=0.2, z=0
+23000000000.0ns POS: x=511.2, y=463.19, z=0; VEL:0, y=0.2, z=0
+23000000000.0ns POS: x=511.2, y=464, z=0; VEL:0, y=0.23, z=0
+23000000000.0ns POS: x=511.2, y=465.07, z=0; VEL:0, y=0.23, z=0
+23000000000.0ns POS: x=488.8, y=523.6, z=0; VEL:0, y=-0.21, z=0
+23000000000.0ns POS: x=488.8, y=522.73, z=0; VEL:0, y=-0.2, z=0
+23000000000.0ns POS: x=488.8, y=521.89, z=0; VEL:0, y=-0.2, z=0
+23000000000.0ns POS: x=488.8, y=521.01, z=0; VEL:0, y=-0.23, z=0
+23000000000.0ns POS: x=488.8, y=520.18, z=0; VEL:0, y=-0.22, z=0
+23999170124.0ns POS: x=492, y=901.94, z=0; VEL:0, y=0, z=0
+23999600479.0ns POS: x=441.22, y=492, z=0; VEL:0, y=0, z=0
+23999999999.0ns POS: x=492, y=982.94, z=0; VEL:0, y=0, z=0
+23999999999.0ns POS: x=518.97, y=511.2, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=14.1, y=492, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=861.31, y=508, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=962.49, y=508, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=508, y=192.91, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=492, y=717.56, z=0; VEL:0, y=0, z=0
+24000000000.0ns POS: x=468.16, y=498.4, z=0; VEL:9.76, y=0, z=0
+24000000000.0ns POS: x=328.62, y=498.4, z=0; VEL:21.56, y=0, z=0
+24000000000.0ns POS: x=223.494, y=498.4, z=0; VEL:22.15, y=1.05162e-10, z=0
+24000000000.0ns POS: x=106.4, y=498.396, z=0; VEL:20.94, y=0.00413271, z=0
+24000000000.0ns POS: x=33.2445, y=495.077, z=0; VEL:13.2095, y=0.11886, z=0
+24000000000.0ns POS: x=441.22, y=492, z=0; VEL:24.46, y=0, z=0
+24000000000.0ns POS: x=221.37, y=492, z=0; VEL:28.98, y=0, z=0
+24000000000.0ns POS: x=14.1, y=492, z=0; VEL:11.03, y=0, z=0
+24000000000.0ns POS: x=502.74, y=508, z=0; VEL:-21.19, y=0, z=0
+24000000000.0ns POS: x=642.37, y=508, z=0; VEL:-22.58, y=0, z=0
+24000000000.0ns POS: x=740.44, y=508, z=0; VEL:-28.17, y=0, z=0
+24000000000.0ns POS: x=861.31, y=508, z=0; VEL:-24.79, y=0, z=0
+24000000000.0ns POS: x=962.49, y=508, z=0; VEL:-14.26, y=0, z=0
+24000000000.0ns POS: x=508, y=425.85, z=0; VEL:0, y=19.06, z=0
+24000000000.0ns POS: x=508, y=306.71, z=0; VEL:0, y=20.5, z=0
+24000000000.0ns POS: x=508, y=192.91, z=0; VEL:0, y=21.28, z=0
+24000000000.0ns POS: x=508, y=65.88, z=0; VEL:0, y=20.6, z=0
+24000000000.0ns POS: x=492, y=717.56, z=0; VEL:0, y=-11.8, z=0
+24000000000.0ns POS: x=492, y=804.98, z=0; VEL:0, y=-12.67, z=0
+24000000000.0ns POS: x=492, y=901.94, z=0; VEL:0, y=-11.01, z=0
+24000000000.0ns POS: x=492, y=982.94, z=0; VEL:0, y=-11.39, z=0
+24000000000.0ns POS: x=451.18, y=488.8, z=0; VEL:0.16, y=0, z=0
+24000000000.0ns POS: x=452.01, y=488.8, z=0; VEL:0.16, y=0, z=0
+24000000000.0ns POS: x=452.74, y=488.8, z=0; VEL:0.18, y=0, z=0
+24000000000.0ns POS: x=453.54, y=488.8, z=0; VEL:0.2, y=0, z=0
+24000000000.0ns POS: x=454.13, y=488.8, z=0; VEL:0.18, y=0, z=0
+24000000000.0ns POS: x=519.36, y=511.2, z=0; VEL:-0.1, y=0, z=0
+24000000000.0ns POS: x=518.97, y=511.2, z=0; VEL:-0.09, y=0, z=0
+24000000000.0ns POS: x=518.65, y=511.2, z=0; VEL:-0.08, y=0, z=0
+24000000000.0ns POS: x=518.35, y=511.2, z=0; VEL:-0.1, y=0, z=0
+24000000000.0ns POS: x=517.91, y=511.2, z=0; VEL:-0.09, y=0, z=0
+24000000000.0ns POS: x=511.2, y=461.55, z=0; VEL:0, y=0.25, z=0
+24000000000.0ns POS: x=511.2, y=462.38, z=0; VEL:0, y=0.25, z=0
+24000000000.0ns POS: x=511.2, y=463.39, z=0; VEL:0, y=0.24, z=0
+24000000000.0ns POS: x=511.2, y=464.23, z=0; VEL:0, y=0.21, z=0
+24000000000.0ns POS: x=511.2, y=465.3, z=0; VEL:0, y=0.2, z=0
+24000000000.0ns POS: x=488.8, y=523.39, z=0; VEL:0, y=-0.21, z=0
+24000000000.0ns POS: x=488.8, y=522.53, z=0; VEL:0, y=-0.22, z=0
+24000000000.0ns POS: x=488.8, y=521.69, z=0; VEL:0, y=-0.22, z=0
+24000000000.0ns POS: x=488.8, y=520.78, z=0; VEL:0, y=-0.25, z=0
+24000000000.0ns POS: x=488.8, y=519.96, z=0; VEL:0, y=-0.24, z=0
+24999999999.0ns POS: x=454.31, y=488.8, z=0; VEL:0, y=0, z=0
+24999999999.0ns POS: x=517.82, y=511.2, z=0; VEL:0, y=0, z=0
+25000000000.0ns POS: x=465.68, y=492, z=0; VEL:0, y=0, z=0
+25000000000.0ns POS: x=25.13, y=492, z=0; VEL:0, y=0, z=0
+25000000000.0ns POS: x=836.52, y=508, z=0; VEL:0, y=0, z=0
+25000000000.0ns POS: x=508, y=86.48, z=0; VEL:0, y=0, z=0
+25000000000.0ns POS: x=477.92, y=498.4, z=0; VEL:5.26, y=0, z=0
+25000000000.0ns POS: x=350.18, y=498.4, z=0; VEL:20.93, y=0, z=0
+25000000000.0ns POS: x=245.644, y=498.4, z=0; VEL:23.2, y=3.25472e-12, z=0
+25000000000.0ns POS: x=127.34, y=498.4, z=0; VEL:22.62, y=0.000132109, z=0
+25000000000.0ns POS: x=46.454, y=495.196, z=0; VEL:14.88, y=0.00381178, z=0
+25000000000.0ns POS: x=465.68, y=492, z=0; VEL:22.81, y=0, z=0
+25000000000.0ns POS: x=250.35, y=492, z=0; VEL:29.28, y=0, z=0
+25000000000.0ns POS: x=25.13, y=492, z=0; VEL:13.25, y=0, z=0
+25000000000.0ns POS: x=481.55, y=508, z=0; VEL:-21.32, y=0, z=0
+25000000000.0ns POS: x=619.79, y=508, z=0; VEL:-21.67, y=0, z=0
+25000000000.0ns POS: x=712.27, y=508, z=0; VEL:-27.74, y=0, z=0
+25000000000.0ns POS: x=836.52, y=508, z=0; VEL:-24.29, y=0, z=0
+25000000000.0ns POS: x=948.23, y=508, z=0; VEL:-16.7, y=0, z=0
+25000000000.0ns POS: x=508, y=444.91, z=0; VEL:0, y=16.79, z=0
+25000000000.0ns POS: x=508, y=327.21, z=0; VEL:0, y=20.21, z=0
+25000000000.0ns POS: x=508, y=214.19, z=0; VEL:0, y=20.93, z=0
+25000000000.0ns POS: x=508, y=86.48, z=0; VEL:0, y=20.84, z=0
+25000000000.0ns POS: x=492, y=705.76, z=0; VEL:0, y=-12.51, z=0
+25000000000.0ns POS: x=492, y=792.31, z=0; VEL:0, y=-12.58, z=0
+25000000000.0ns POS: x=492, y=890.93, z=0; VEL:0, y=-11.93, z=0
+25000000000.0ns POS: x=492, y=971.55, z=0; VEL:0, y=-11.54, z=0
+25000000000.0ns POS: x=451.34, y=488.8, z=0; VEL:0.18, y=0, z=0
+25000000000.0ns POS: x=452.17, y=488.8, z=0; VEL:0.16, y=0, z=0
+25000000000.0ns POS: x=452.92, y=488.8, z=0; VEL:0.17, y=0, z=0
+25000000000.0ns POS: x=453.74, y=488.8, z=0; VEL:0.19, y=0, z=0
+25000000000.0ns POS: x=454.31, y=488.8, z=0; VEL:0.16, y=0, z=0
+25000000000.0ns POS: x=519.26, y=511.2, z=0; VEL:-0.1, y=0, z=0
+25000000000.0ns POS: x=518.88, y=511.2, z=0; VEL:-0.08, y=0, z=0
+25000000000.0ns POS: x=518.57, y=511.2, z=0; VEL:-0.09, y=0, z=0
+25000000000.0ns POS: x=518.25, y=511.2, z=0; VEL:-0.09, y=0, z=0
+25000000000.0ns POS: x=517.82, y=511.2, z=0; VEL:-0.09, y=0, z=0
+25000000000.0ns POS: x=511.2, y=461.8, z=0; VEL:0, y=0.25, z=0
+25000000000.0ns POS: x=511.2, y=462.63, z=0; VEL:0, y=0.25, z=0
+25000000000.0ns POS: x=511.2, y=463.63, z=0; VEL:0, y=0.24, z=0
+25000000000.0ns POS: x=511.2, y=464.44, z=0; VEL:0, y=0.22, z=0
+25000000000.0ns POS: x=511.2, y=465.5, z=0; VEL:0, y=0.24, z=0
+25000000000.0ns POS: x=488.8, y=523.18, z=0; VEL:0, y=-0.2, z=0
+25000000000.0ns POS: x=488.8, y=522.31, z=0; VEL:0, y=-0.2, z=0
+25000000000.0ns POS: x=488.8, y=521.47, z=0; VEL:0, y=-0.23, z=0
+25000000000.0ns POS: x=488.8, y=520.53, z=0; VEL:0, y=-0.21, z=0
+25000000000.0ns POS: x=488.8, y=519.72, z=0; VEL:0, y=-0.24, z=0
+25960000000.0ns POS: x=511.2, y=462.04, z=0; VEL:0, y=0, z=0
+25999245283.0ns POS: x=38.37, y=492, z=0; VEL:0, y=0, z=0
+25999588307.0ns POS: x=812.24, y=508, z=0; VEL:0, y=0, z=0
+26000000000.0ns POS: x=488.49, y=492, z=0; VEL:0, y=0, z=0
+26000000000.0ns POS: x=508, y=461.7, z=0; VEL:0, y=0, z=0
+26000000000.0ns POS: x=508, y=107.32, z=0; VEL:0, y=0, z=0
+26000000000.0ns POS: x=511.2, y=462.88, z=0; VEL:0, y=0, z=0
+26000000000.0ns POS: x=483.18, y=498.4, z=0; VEL:1.13, y=0, z=0
+26000000000.0ns POS: x=371.11, y=498.4, z=0; VEL:21.31, y=0, z=0
+26000000000.0ns POS: x=268.844, y=498.4, z=0; VEL:22.79, y=1.10271e-13, z=0
+26000000000.0ns POS: x=149.96, y=498.4, z=0; VEL:24.74, y=3.91939e-06, z=0
+26000000000.0ns POS: x=61.334, y=495.2, z=0; VEL:17.0349, y=3.07361, z=0
+26000000000.0ns POS: x=5.1, y=492, z=0; VEL:7.08, y=0, z=0
+26000000000.0ns POS: x=488.49, y=492, z=0; VEL:23.65, y=0, z=0
+26000000000.0ns POS: x=279.63, y=492, z=0; VEL:28.93, y=0, z=0
+26000000000.0ns POS: x=38.37, y=492, z=0; VEL:14.75, y=0, z=0
+26000000000.0ns POS: x=460.23, y=508, z=0; VEL:-20.37, y=0, z=0
+26000000000.0ns POS: x=598.12, y=508, z=0; VEL:-22.37, y=0, z=0
+26000000000.0ns POS: x=684.53, y=508, z=0; VEL:-28.56, y=0, z=0
+26000000000.0ns POS: x=812.24, y=508, z=0; VEL:-24.84, y=0, z=0
+26000000000.0ns POS: x=931.53, y=508, z=0; VEL:-18.92, y=0, z=0
+26000000000.0ns POS: x=994.9, y=508, z=0; VEL:-8.71, y=0, z=0
+26000000000.0ns POS: x=508, y=461.7, z=0; VEL:0, y=12.29, z=0
+26000000000.0ns POS: x=508, y=347.42, z=0; VEL:0, y=20.17, z=0
+26000000000.0ns POS: x=508, y=235.12, z=0; VEL:0, y=21.46, z=0
+26000000000.0ns POS: x=508, y=107.32, z=0; VEL:0, y=20.21, z=0
+26000000000.0ns POS: x=508, y=5.1, z=0; VEL:0, y=12.12, z=0
+26000000000.0ns POS: x=492, y=693.25, z=0; VEL:0, y=-12.64, z=0
+26000000000.0ns POS: x=492, y=779.73, z=0; VEL:0, y=-13.16, z=0
+26000000000.0ns POS: x=492, y=879, z=0; VEL:0, y=-12.06, z=0
+26000000000.0ns POS: x=492, y=960.01, z=0; VEL:0, y=-11.45, z=0
+26000000000.0ns POS: x=451.52, y=488.8, z=0; VEL:0.18, y=0, z=0
+26000000000.0ns POS: x=452.33, y=488.8, z=0; VEL:0.2, y=0, z=0
+26000000000.0ns POS: x=453.09, y=488.8, z=0; VEL:0.18, y=0, z=0
+26000000000.0ns POS: x=453.93, y=488.8, z=0; VEL:0.16, y=0, z=0
+26000000000.0ns POS: x=454.47, y=488.8, z=0; VEL:0.2, y=0, z=0
+26000000000.0ns POS: x=519.16, y=511.2, z=0; VEL:-0.1, y=0, z=0
+26000000000.0ns POS: x=518.8, y=511.2, z=0; VEL:-0.09, y=0, z=0
+26000000000.0ns POS: x=518.48, y=511.2, z=0; VEL:-0.09, y=0, z=0
+26000000000.0ns POS: x=518.16, y=511.2, z=0; VEL:-0.08, y=0, z=0
+26000000000.0ns POS: x=517.73, y=511.2, z=0; VEL:-0.09, y=0, z=0
+26000000000.0ns POS: x=511.2, y=462.04, z=0; VEL:0, y=0.21, z=0
+26000000000.0ns POS: x=511.2, y=462.88, z=0; VEL:0, y=0.22, z=0
+26000000000.0ns POS: x=511.2, y=463.87, z=0; VEL:0, y=0.2, z=0
+26000000000.0ns POS: x=511.2, y=464.66, z=0; VEL:0, y=0.2, z=0
+26000000000.0ns POS: x=511.2, y=465.74, z=0; VEL:0, y=0.24, z=0
+26000000000.0ns POS: x=488.8, y=522.98, z=0; VEL:0, y=-0.25, z=0
+26000000000.0ns POS: x=488.8, y=522.11, z=0; VEL:0, y=-0.22, z=0
+26000000000.0ns POS: x=488.8, y=521.24, z=0; VEL:0, y=-0.22, z=0
+26000000000.0ns POS: x=488.8, y=520.32, z=0; VEL:0, y=-0.22, z=0
+26000000000.0ns POS: x=488.8, y=519.48, z=0; VEL:0, y=-0.2, z=0
+26997040169.0ns POS: x=512.07, y=492, z=0; VEL:0, y=0, z=0
+26999999999.0ns POS: x=986.19, y=508, z=0; VEL:0, y=0, z=0
+26999999999.0ns POS: x=454.67, y=488.8, z=0; VEL:0, y=0, z=0
+26999999999.0ns POS: x=511.2, y=462.25, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=12.18, y=492, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=53.12, y=492, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=787.4, y=508, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=508, y=473.99, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=508, y=127.53, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=508, y=17.22, z=0; VEL:0, y=0, z=0
+27000000000.0ns POS: x=484.31, y=498.4, z=0; VEL:0.4, y=0, z=0
+27000000000.0ns POS: x=392.42, y=498.4, z=0; VEL:20.67, y=0, z=0
+27000000000.0ns POS: x=291.634, y=498.4, z=0; VEL:21.99, y=0, z=0
+27000000000.0ns POS: x=174.7, y=498.4, z=0; VEL:26.83, y=1.06579e-07, z=0
+27000000000.0ns POS: x=78.3689, y=498.274, z=0; VEL:19.3496, y=0.122013, z=0
+27000000000.0ns POS: x=12.18, y=492, z=0; VEL:9.21, y=0, z=0
+27000000000.0ns POS: x=512.07, y=492, z=0; VEL:21.77, y=0, z=0
+27000000000.0ns POS: x=308.56, y=492, z=0; VEL:29.35, y=0, z=0
+27000000000.0ns POS: x=53.12, y=492, z=0; VEL:16.84, y=0, z=0
+27000000000.0ns POS: x=439.86, y=508, z=0; VEL:-20.9, y=0, z=0
+27000000000.0ns POS: x=575.75, y=508, z=0; VEL:-22.68, y=0, z=0
+27000000000.0ns POS: x=655.97, y=508, z=0; VEL:-28.28, y=0, z=0
+27000000000.0ns POS: x=787.4, y=508, z=0; VEL:-24.3, y=0, z=0
+27000000000.0ns POS: x=912.61, y=508, z=0; VEL:-20.96, y=0, z=0
+27000000000.0ns POS: x=986.19, y=508, z=0; VEL:-10.5, y=0, z=0
+27000000000.0ns POS: x=508, y=473.99, z=0; VEL:0, y=7.88, z=0
+27000000000.0ns POS: x=508, y=367.59, z=0; VEL:0, y=19.86, z=0
+27000000000.0ns POS: x=508, y=256.58, z=0; VEL:0, y=21.18, z=0
+27000000000.0ns POS: x=508, y=127.53, z=0; VEL:0, y=20.44, z=0
+27000000000.0ns POS: x=508, y=17.22, z=0; VEL:0, y=13.83, z=0
+27000000000.0ns POS: x=492, y=680.61, z=0; VEL:0, y=-12.26, z=0
+27000000000.0ns POS: x=492, y=766.57, z=0; VEL:0, y=-12.56, z=0
+27000000000.0ns POS: x=492, y=866.94, z=0; VEL:0, y=-11.73, z=0
+27000000000.0ns POS: x=492, y=948.56, z=0; VEL:0, y=-11.3, z=0
+27000000000.0ns POS: x=451.7, y=488.8, z=0; VEL:0.17, y=0, z=0
+27000000000.0ns POS: x=452.53, y=488.8, z=0; VEL:0.19, y=0, z=0
+27000000000.0ns POS: x=453.27, y=488.8, z=0; VEL:0.17, y=0, z=0
+27000000000.0ns POS: x=454.09, y=488.8, z=0; VEL:0.17, y=0, z=0
+27000000000.0ns POS: x=454.67, y=488.8, z=0; VEL:0.18, y=0, z=0
+27000000000.0ns POS: x=519.06, y=511.2, z=0; VEL:-0.08, y=0, z=0
+27000000000.0ns POS: x=518.71, y=511.2, z=0; VEL:-0.1, y=0, z=0
+27000000000.0ns POS: x=518.39, y=511.2, z=0; VEL:-0.1, y=0, z=0
+27000000000.0ns POS: x=518.08, y=511.2, z=0; VEL:-0.09, y=0, z=0
+27000000000.0ns POS: x=517.64, y=511.2, z=0; VEL:-0.1, y=0, z=0
+27000000000.0ns POS: x=511.2, y=462.25, z=0; VEL:0, y=0.2, z=0
+27000000000.0ns POS: x=511.2, y=463.1, z=0; VEL:0, y=0.25, z=0
+27000000000.0ns POS: x=511.2, y=464.07, z=0; VEL:0, y=0.24, z=0
+27000000000.0ns POS: x=511.2, y=464.86, z=0; VEL:0, y=0.25, z=0
+27000000000.0ns POS: x=511.2, y=465.98, z=0; VEL:0, y=0.21, z=0
+27000000000.0ns POS: x=488.8, y=522.73, z=0; VEL:0, y=-0.22, z=0
+27000000000.0ns POS: x=488.8, y=521.89, z=0; VEL:0, y=-0.21, z=0
+27000000000.0ns POS: x=488.8, y=521.02, z=0; VEL:0, y=-0.22, z=0
+27000000000.0ns POS: x=488.8, y=520.1, z=0; VEL:0, y=-0.22, z=0
+27000000000.0ns POS: x=488.8, y=519.28, z=0; VEL:0, y=-0.2, z=0
+27999147485.0ns POS: x=492, y=855.22, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=763.1, y=508, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=452.72, y=488.8, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=518.98, y=511.2, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=511.2, y=462.45, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=511.2, y=466.19, z=0; VEL:0, y=0, z=0
+27999999999.0ns POS: x=488.8, y=519.88, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=21.39, y=492, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=533.84, y=492, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=69.96, y=492, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=508, y=481.87, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=508, y=147.97, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=511.2, y=463.35, z=0; VEL:0, y=0, z=0
+28000000000.0ns POS: x=484.71, y=498.4, z=0; VEL:0.02, y=0, z=0
+28000000000.0ns POS: x=413.09, y=498.4, z=0; VEL:20.94, y=0, z=0
+28000000000.0ns POS: x=313.624, y=498.4, z=0; VEL:23.24, y=0, z=0
+28000000000.0ns POS: x=201.53, y=498.4, z=0; VEL:28.39, y=2.63725e-09, z=0
+28000000000.0ns POS: x=97.7185, y=498.396, z=0; VEL:21.27, y=0.00434119, z=0
+28000000000.0ns POS: x=21.39, y=492, z=0; VEL:11.2339, y=3.08571, z=0
+28000000000.0ns POS: x=533.84, y=492, z=0; VEL:21.01, y=0, z=0
+28000000000.0ns POS: x=337.91, y=492, z=0; VEL:29.02, y=0, z=0
