% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
5936	0	4	2	0	16	193	1	0	1	2.75893e+08
5936	0	5	1	0	16	193	1	0	1	1.32996e+07
5936	0	5	2	0	16	193	1	0	1	4.68168e+07
5936	0	6	1	0	16	193	1	0	1	5.01059e+06
5936	0	6	2	0	16	193	1	0	1	1.32996e+07
5936	0	7	1	0	16	193	1	0	1	2.25683e+06
5936	0	7	2	0	16	193	1	0	1	5.01059e+06
5936	0	8	1	0	16	193	1	0	1	1.14982e+06
5936	0	8	2	0	16	193	1	0	1	2.25683e+06
5936	0	9	1	0	16	193	1	0	1	641112
5936	0	9	2	0	16	193	1	0	1	1.14982e+06
5936	0	10	1	0	16	193	1	0	1	382965
5936	0	10	2	0	16	193	1	0	1	641112
5936	0	11	1	0	16	193	1	0	1	10.5566
5936	0	11	2	0	16	193	1	0	1	10.578
5944	0	3	1	0	16	193	2	0	1	2.75893e+08
5944	0	3	2	0	16	193	2	0	1	5.72328e+09
5944	0	4	1	0	16	193	2	0	1	4.68168e+07
5944	0	4	2	0	16	193	2	0	1	2.75893e+08
5944	0	5	1	0	16	193	2	0	1	1.32996e+07
5944	0	5	2	0	16	193	2	0	1	4.68168e+07
5944	0	6	1	0	16	193	2	0	1	5.01059e+06
5944	0	6	2	0	16	193	2	0	1	1.32996e+07
5944	0	7	1	0	16	193	2	0	1	2.25683e+06
5944	0	7	2	0	16	193	2	0	1	5.01059e+06
5944	0	8	1	0	16	193	2	0	1	1.14982e+06
5944	0	8	2	0	16	193	2	0	1	2.25683e+06
5944	0	9	1	0	16	193	2	0	1	641112
5944	0	9	2	0	16	193	2	0	1	1.14982e+06
5944	0	10	1	0	16	193	2	0	1	382965
5944	0	10	2	0	16	193	2	0	1	641112
5944	0	11	1	0	16	193	2	0	1	10.5566
5944	0	11	2	0	16	193	2	0	1	10.578
5952	0	3	1	0	16	193	3	0	1	2.75893e+08
5952	0	3	2	0	16	193	3	0	1	5.72328e+09
5952	0	4	1	0	16	193	3	0	1	4.68168e+07
5952	0	4	2	0	16	193	3	0	1	2.75893e+08
5952	0	5	1	0	16	193	3	0	1	1.32996e+07
5952	0	5	2	0	16	193	3	0	1	4.68168e+07
5952	0	6	1	0	16	193	3	0	1	5.01059e+06
5952	0	6	2	0	16	193	3	0	1	1.32996e+07
5952	0	7	1	0	16	193	3	0	1	2.25683e+06
5952	0	7	2	0	16	193	3	0	1	5.01059e+06
5952	0	8	1	0	16	193	3	0	1	1.14982e+06
5952	0	8	2	0	16	193	3	0	1	2.25683e+06
5952	0	9	1	0	16	193	3	0	1	641112
5952	0	9	2	0	16	193	3	0	1	1.14982e+06
5952	0	10	1	0	16	193	3	0	1	382965
5952	0	10	2	0	16	193	3	0	1	641112
5952	0	11	1	0	16	193	3	0	1	10.5566
5952	0	11	2	0	16	193	3	0	1	10.578
5968	0	3	1	0	16	193	0	1	1	3.44867e+08
5968	0	3	2	0	16	193	0	1	1	7.15411e+09
5968	0	4	1	0	16	193	0	1	1	5.8521e+07
5968	0	4	2	0	16	193	0	1	1	3.44867e+08
5968	0	5	1	0	16	193	0	1	1	1.66245e+07
5968	0	5	2	0	16	193	0	1	1	5.8521e+07
5968	0	6	1	0	16	193	0	1	1	6.26324e+06
5968	0	6	2	0	16	193	0	1	1	1.66245e+07
5968	0	7	1	0	16	193	0	1	1	2.82103e+06
5968	0	7	2	0	16	193	0	1	1	6.26324e+06
5968	0	8	1	0	16	193	0	1	1	1.43727e+06
5968	0	8	2	0	16	193	0	1	1	2.82103e+06
5968	0	9	1	0	16	193	0	1	1	801389
5968	0	9	2	0	16	193	0	1	1	1.43727e+06
5968	0	10	1	0	16	193	0	1	1	478706
5968	0	10	2	0	16	193	0	1	1	801389
5968	0	11	1	0	16	193	0	1	1	12.6725
5968	0	11	2	0	16	193	0	1	1	12.6974
5976	0	3	1	0	16	193	1	0	1	3.44867e+08
5976	0	3	2	0	16	193	1	0	1	7.15411e+09
5976	0	4	1	0	16	193	1	0	1	5.8521e+07
5976	0	4	2	0	16	193	1	0	1	3.44867e+08
5976	0	5	1	0	16	193	1	0	1	1.66245e+07
5976	0	5	2	0	16	193	1	0	1	5.8521e+07
5976	0	6	1	0	16	193	1	0	1	6.26324e+06
5976	0	6	2	0	16	193	1	0	1	1.66245e+07
5976	0	7	1	0	16	193	1	0	1	2.82103e+06
5976	0	7	2	0	16	193	1	0	1	6.26324e+06
5976	0	8	1	0	16	193	1	0	1	1.43727e+06
5976	0	8	2	0	16	193	1	0	1	2.82103e+06
5976	0	9	1	0	16	193	1	0	1	801389
5976	0	9	2	0	16	193	1	0	1	1.43727e+06
5976	0	10	1	0	16	193	1	0	1	478706
5976	0	10	2	0	16	193	1	0	1	801389
5976	0	11	1	0	16	193	1	0	1	12.6725
5976	0	11	2	0	16	193	1	0	1	12.6974
5984	0	3	1	0	16	193	2	0	1	3.44867e+08
5984	0	3	2	0	16	193	2	0	1	7.15411e+09
5984	0	4	1	0	16	193	2	0	1	5.8521e+07
5984	0	4	2	0	16	193	2	0	1	3.44867e+08
5984	0	5	1	0	16	193	2	0	1	1.66245e+07
5984	0	5	2	0	16	193	2	0	1	5.8521e+07
5984	0	6	1	0	16	193	2	0	1	6.26324e+06
5984	0	6	2	0	16	193	2	0	1	1.66245e+07
5984	0	7	1	0	16	193	2	0	1	2.82103e+06
5984	0	7	2	0	16	193	2	0	1	6.26324e+06
5984	0	8	1	0	16	193	2	0	1	1.43727e+06
5984	0	8	2	0	16	193	2	0	1	2.82103e+06
5984	0	9	1	0	16	193	2	0	1	801389
5984	0	9	2	0	16	193	2	0	1	1.43727e+06
5984	0	10	1	0	16	193	2	0	1	478706
5984	0	10	2	0	16	193	2	0	1	801389
5984	0	11	1	0	16	193	2	0	1	12.6725
5984	0	11	2	0	16	193	2	0	1	12.6974
5992	0	3	1	0	16	193	3	0	1	3.44867e+08
5992	0	3	2	0	16	193	3	0	1	7.15411e+09
5992	0	4	1	0	16	193	3	0	1	5.8521e+07
5992	0	4	2	0	16	193	3	0	1	3.44867e+08
5992	0	5	1	0	16	193	3	0	1	1.66245e+07
5992	0	5	2	0	16	193	3	0	1	5.8521e+07
5992	0	6	1	0	16	193	3	0	1	6.26324e+06
5992	0	6	2	0	16	193	3	0	1	1.66245e+07
5992	0	7	1	0	16	193	3	0	1	2.82103e+06
5992	0	7	2	0	16	193	3	0	1	6.26324e+06
5992	0	8	1	0	16	193	3	0	1	1.43727e+06
5992	0	8	2	0	16	193	3	0	1	2.82103e+06
5992	0	9	1	0	16	193	3	0	1	801389
5992	0	9	2	0	16	193	3	0	1	1.43727e+06
5992	0	10	1	0	16	193	3	0	1	478706
5992	0	10	2	0	16	193	3	0	1	801389
5992	0	11	1	0	16	193	3	0	1	12.6725
5992	0	11	2	0	16	193	3	0	1	12.6974
6048	0	3	1	0	16	193	0	1	1	3.44867e+08
6048	0	3	2	0	16	193	0	1	1	7.15411e+09
6048	0	4	1	0	16	193	0	1	1	5.8521e+07
6048	0	4	2	0	16	193	0	1	1	3.44867e+08
6048	0	5	1	0	16	193	0	1	1	1.66245e+07
6048	0	5	2	0	16	193	0	1	1	5.8521e+07
6048	0	6	1	0	16	193	0	1	1	6.26324e+06
6048	0	6	2	0	16	193	0	1	1	1.66245e+07
6048	0	7	1	0	16	193	0	1	1	2.82103e+06
6048	0	7	2	0	16	193	0	1	1	6.26324e+06
6048	0	8	1	0	16	193	0	1	1	1.43727e+06
6048	0	8	2	0	16	193	0	1	1	2.82103e+06
6048	0	9	1	0	16	193	0	1	1	801389
6048	0	9	2	0	16	193	0	1	1	1.43727e+06
6048	0	10	1	0	16	193	0	1	1	478706
6048	0	10	2	0	16	193	0	1	1	801389
6048	0	11	1	0	16	193	0	1	1	12.6725
6048	0	11	2	0	16	193	0	1	1	12.6974
6056	0	3	1	0	16	193	1	0	1	3.44867e+08
6056	0	3	2	0	16	193	1	0	1	7.15411e+09
6056	0	4	1	0	16	193	1	0	1	5.8521e+07
6056	0	4	2	0	16	193	1	0	1	3.44867e+08
6056	0	5	1	0	16	193	1	0	1	1.66245e+07
6056	0	5	2	0	16	193	1	0	1	5.8521e+07
6056	0	6	1	0	16	193	1	0	1	6.26324e+06
6056	0	6	2	0	16	193	1	0	1	1.66245e+07
6056	0	7	1	0	16	193	1	0	1	2.82103e+06
6056	0	7	2	0	16	193	1	0	1	6.26324e+06
6056	0	8	1	0	16	193	1	0	1	1.43727e+06
6056	0	8	2	0	16	193	1	0	1	2.82103e+06
6056	0	9	1	0	16	193	1	0	1	801389
6056	0	9	2	0	16	193	1	0	1	1.43727e+06
6056	0	10	1	0	16	193	1	0	1	478706
6056	0	10	2	0	16	193	1	0	1	801389
6056	0	11	1	0	16	193	1	0	1	12.6725
6056	0	11	2	0	16	193	1	0	1	12.6974
6064	0	3	1	0	16	193	2	0	1	3.44867e+08
6064	0	3	2	0	16	193	2	0	1	7.15411e+09
6064	0	4	1	0	16	193	2	0	1	5.8521e+07
6064	0	4	2	0	16	193	2	0	1	3.44867e+08
6064	0	5	1	0	16	193	2	0	1	1.66245e+07
6064	0	5	2	0	16	193	2	0	1	5.8521e+07
6064	0	6	1	0	16	193	2	0	1	6.26324e+06
6064	0	6	2	0	16	193	2	0	1	1.66245e+07
6064	0	7	1	0	16	193	2	0	1	2.82103e+06
6064	0	7	2	0	16	193	2	0	1	6.26324e+06
6064	0	8	1	0	16	193	2	0	1	1.43727e+06
6064	0	8	2	0	16	193	2	0	1	2.82103e+06
6064	0	9	1	0	16	193	2	0	1	801389
6064	0	9	2	0	16	193	2	0	1	1.43727e+06
6064	0	10	1	0	16	193	2	0	1	478706
6064	0	10	2	0	16	193	2	0	1	801389
6064	0	11	1	0	16	193	2	0	1	12.6725
6064	0	11	2	0	16	193	2	0	1	12.6974
6072	0	3	1	0	16	193	3	0	1	3.44867e+08
6072	0	3	2	0	16	193	3	0	1	7.15411e+09
6072	0	4	1	0	16	193	3	0	1	5.8521e+07
6072	0	4	2	0	16	193	3	0	1	3.44867e+08
6072	0	5	1	0	16	193	3	0	1	1.66245e+07
6072	0	5	2	0	16	193	3	0	1	5.8521e+07
6072	0	6	1	0	16	193	3	0	1	6.26324e+06
6072	0	6	2	0	16	193	3	0	1	1.66245e+07
6072	0	7	1	0	16	193	3	0	1	2.82103e+06
6072	0	7	2	0	16	193	3	0	1	6.26324e+06
6072	0	8	1	0	16	193	3	0	1	1.43727e+06
6072	0	8	2	0	16	193	3	0	1	2.82103e+06
6072	0	9	1	0	16	193	3	0	1	801389
6072	0	9	2	0	16	193	3	0	1	1.43727e+06
6072	0	10	1	0	16	193	3	0	1	478706
6072	0	10	2	0	16	193	3	0	1	801389
6072	0	11	1	0	16	193	3	0	1	12.6725
6072	0	11	2	0	16	193	3	0	1	12.6974
6128	0	3	1	0	16	193	0	1	1	3.44867e+08
6128	0	3	2	0	16	193	0	1	1	7.15411e+09
6128	0	4	1	0	16	193	0	1	1	5.8521e+07
6128	0	4	2	0	16	193	0	1	1	3.44867e+08
6128	0	5	1	0	16	193	0	1	1	1.66245e+07
6128	0	5	2	0	16	193	0	1	1	5.8521e+07
6128	0	6	1	0	16	193	0	1	1	6.26324e+06
6128	0	6	2	0	16	193	0	1	1	1.66245e+07
6128	0	7	1	0	16	193	0	1	1	2.82103e+06
6128	0	7	2	0	16	193	0	1	1	6.26324e+06
6128	0	8	1	0	16	193	0	1	1	1.43727e+06
6128	0	8	2	0	16	193	0	1	1	2.82103e+06
6128	0	9	1	0	16	193	0	1	1	801389
6128	0	9	2	0	16	193	0	1	1	1.43727e+06
6128	0	10	1	0	16	193	0	1	1	478706
6128	0	10	2	0	16	193	0	1	1	801389
6128	0	11	1	0	16	193	0	1	1	12.6725
6128	0	11	2	0	16	193	0	1	1	12.6974
6136	0	3	1	0	16	193	1	0	1	3.44867e+08
6136	0	3	2	0	16	193	1	0	1	7.15411e+09
6136	0	4	1	0	16	193	1	0	1	5.8521e+07
6136	0	4	2	0	16	193	1	0	1	3.44867e+08
6136	0	5	1	0	16	193	1	0	1	1.66245e+07
6136	0	5	2	0	16	193	1	0	1	5.8521e+07
6136	0	6	1	0	16	193	1	0	1	6.26324e+06
6136	0	6	2	0	16	193	1	0	1	1.66245e+07
6136	0	7	1	0	16	193	1	0	1	2.82103e+06
6136	0	7	2	0	16	193	1	0	1	6.26324e+06
6136	0	8	1	0	16	193	1	0	1	1.43727e+06
6136	0	8	2	0	16	193	1	0	1	2.82103e+06
6136	0	9	1	0	16	193	1	0	1	801389
6136	0	9	2	0	16	193	1	0	1	1.43727e+06
6136	0	10	1	0	16	193	1	0	1	478706
6136	0	10	2	0	16	193	1	0	1	801389
6136	0	11	1	0	16	193	1	0	1	12.6725
6136	0	11	2	0	16	193	1	0	1	12.6974
6144	0	3	1	0	16	193	2	0	1	3.44867e+08
6144	0	3	2	0	16	193	2	0	1	7.15411e+09
6144	0	4	1	0	16	193	2	0	1	5.8521e+07
6144	0	4	2	0	16	193	2	0	1	3.44867e+08
6144	0	5	1	0	16	193	2	0	1	1.66245e+07
6144	0	5	2	0	16	193	2	0	1	5.8521e+07
6144	0	6	1	0	16	193	2	0	1	6.26324e+06
6144	0	6	2	0	16	193	2	0	1	1.66245e+07
6144	0	7	1	0	16	193	2	0	1	2.82103e+06
6144	0	7	2	0	16	193	2	0	1	6.26324e+06
6144	0	8	1	0	16	193	2	0	1	1.43727e+06
6144	0	8	2	0	16	193	2	0	1	2.82103e+06
6144	0	9	1	0	16	193	2	0	1	801389
6144	0	9	2	0	16	193	2	0	1	1.43727e+06
6144	0	10	1	0	16	193	2	0	1	478706
6144	0	10	2	0	16	193	2	0	1	801389
6144	0	11	1	0	16	193	2	0	1	12.6725
6144	0	11	2	0	16	193	2	0	1	12.6974
6152	0	3	1	0	16	193	3	0	1	3.44867e+08
6152	0	3	2	0	16	193	3	0	1	7.15411e+09
6152	0	4	1	0	16	193	3	0	1	5.8521e+07
6152	0	4	2	0	16	193	3	0	1	3.44867e+08
6152	0	5	1	0	16	193	3	0	1	1.66245e+07
6152	0	5	2	0	16	193	3	0	1	5.8521e+07
6152	0	6	1	0	16	193	3	0	1	6.26324e+06
6152	0	6	2	0	16	193	3	0	1	1.66245e+07
6152	0	7	1	0	16	193	3	0	1	2.82103e+06
6152	0	7	2	0	16	193	3	0	1	6.26324e+06
6152	0	8	1	0	16	193	3	0	1	1.43727e+06
6152	0	8	2	0	16	193	3	0	1	2.82103e+06
6152	0	9	1	0	16	193	3	0	1	801389
6152	0	9	2	0	16	193	3	0	1	1.43727e+06
6152	0	10	1	0	16	193	3	0	1	478706
6152	0	10	2	0	16	193	3	0	1	801389
6152	0	11	1	0	16	193	3	0	1	12.6725
6152	0	11	2	0	16	193	3	0	1	12.6974
6168	0	3	1	0	16	193	0	1	1	3.44867e+08
6168	0	3	2	0	16	193	0	1	1	7.15411e+09
6168	0	4	1	0	16	193	0	1	1	5.8521e+07
6168	0	4	2	0	16	193	0	1	1	3.44867e+08
6168	0	5	1	0	16	193	0	1	1	1.66245e+07
6168	0	5	2	0	16	193	0	1	1	5.8521e+07
6168	0	6	1	0	16	193	0	1	1	6.26324e+06
6168	0	6	2	0	16	193	0	1	1	1.66245e+07
6168	0	7	1	0	16	193	0	1	1	2.82103e+06
6168	0	7	2	0	16	193	0	1	1	6.26324e+06
6168	0	8	1	0	16	193	0	1	1	1.43727e+06
6168	0	8	2	0	16	193	0	1	1	2.82103e+06
6168	0	9	1	0	16	193	0	1	1	801389
6168	0	9	2	0	16	193	0	1	1	1.43727e+06
6168	0	10	1	0	16	193	0	1	1	478706
6168	0	10	2	0	16	193	0	1	1	801389
6168	0	11	1	0	16	193	0	1	1	12.6725
6168	0	11	2	0	16	193	0	1	1	12.6974
6176	0	3	1	0	16	193	1	0	1	3.44867e+08
6176	0	3	2	0	16	193	1	0	1	7.15411e+09
6176	0	4	1	0	16	193	1	0	1	5.8521e+07
6176	0	4	2	0	16	193	1	0	1	3.44867e+08
6176	0	5	1	0	16	193	1	0	1	1.66245e+07
6176	0	5	2	0	16	193	1	0	1	5.8521e+07
6176	0	6	1	0	16	193	1	0	1	6.26324e+06
6176	0	6	2	0	16	193	1	0	1	1.66245e+07
6176	0	7	1	0	16	193	1	0	1	2.82103e+06
6176	0	7	2	0	16	193	1	0	1	6.26324e+06
6176	0	8	1	0	16	193	1	0	1	1.43727e+06
6176	0	8	2	0	16	193	1	0	1	2.82103e+06
6176	0	9	1	0	16	193	1	0	1	801389
6176	0	9	2	0	16	193	1	0	1	1.43727e+06
6176	0	10	1	0	16	193	1	0	1	478706
6176	0	10	2	0	16	193	1	0	1	801389
6176	0	11	1	0	16	193	1	0	1	12.6725
6176	0	11	2	0	16	193	1	0	1	12.6974
6184	0	3	1	0	16	193	2	0	1	3.44867e+08
6184	0	3	2	0	16	193	2	0	1	7.15411e+09
6184	0	4	1	0	16	193	2	0	1	5.8521e+07
6184	0	4	2	0	16	193	2	0	1	3.44867e+08
6184	0	5	1	0	16	193	2	0	1	1.66245e+07
6184	0	5	2	0	16	193	2	0	1	5.8521e+07
6184	0	6	1	0	16	193	2	0	1	6.26324e+06
6184	0	6	2	0	16	193	2	0	1	1.66245e+07
6184	0	7	1	0	16	193	2	0	1	2.82103e+06
6184	0	7	2	0	16	193	2	0	1	6.26324e+06
6184	0	8	1	0	16	193	2	0	1	1.43727e+06
6184	0	8	2	0	16	193	2	0	1	2.82103e+06
6184	0	9	1	0	16	193	2	0	1	801389
6184	0	9	2	0	16	193	2	0	1	1.43727e+06
6184	0	10	1	0	16	193	2	0	1	478706
6184	0	10	2	0	16	193	2	0	1	801389
6184	0	11	1	0	16	193	2	0	1	12.6725
6184	0	11	2	0	16	193	2	0	1	12.6974
6192	0	3	1	0	16	193	3	0	1	3.44867e+08
6192	0	3	2	0	16	193	3	0	1	7.15411e+09
6192	0	4	1	0	16	193	3	0	1	5.8521e+07
6192	0	4	2	0	16	193	3	0	1	3.44867e+08
6192	0	5	1	0	16	193	3	0	1	1.66245e+07
6192	0	5	2	0	16	193	3	0	1	5.8521e+07
6192	0	6	1	0	16	193	3	0	1	6.26324e+06
6192	0	6	2	0	16	193	3	0	1	1.66245e+07
6192	0	7	1	0	16	193	3	0	1	2.82103e+06
6192	0	7	2	0	16	193	3	0	1	6.26324e+06
6192	0	8	1	0	16	193	3	0	1	1.43727e+06
6192	0	8	2	0	16	193	3	0	1	2.82103e+06
6192	0	9	1	0	16	193	3	0	1	801389
6192	0	9	2	0	16	193	3	0	1	1.43727e+06
6192	0	10	1	0	16	193	3	0	1	478706
6192	0	10	2	0	16	193	3	0	1	801389
6192	0	11	1	0	16	193	3	0	1	12.6725
6192	0	11	2	0	16	193	3	0	1	12.6974
6248	0	3	1	0	16	193	0	1	1	3.44867e+08
6248	0	3	2	0	16	193	0	1	1	7.15411e+09
6248	0	4	1	0	16	193	0	1	1	5.8521e+07
6248	0	4	2	0	16	193	0	1	1	3.44867e+08
6248	0	5	1	0	16	193	0	1	1	1.66245e+07
6248	0	5	2	0	16	193	0	1	1	5.8521e+07
6248	0	6	1	0	16	193	0	1	1	6.26324e+06
6248	0	6	2	0	16	193	0	1	1	1.66245e+07
6248	0	7	1	0	16	193	0	1	1	2.82103e+06
6248	0	7	2	0	16	193	0	1	1	6.26324e+06
6248	0	8	1	0	16	193	0	1	1	1.43727e+06
6248	0	8	2	0	16	193	0	1	1	2.82103e+06
6248	0	9	1	0	16	193	0	1	1	801389
6248	0	9	2	0	16	193	0	1	1	1.43727e+06
6248	0	10	1	0	16	193	0	1	1	478706
6248	0	10	2	0	16	193	0	1	1	801389
6248	0	11	1	0	16	193	0	1	1	12.6725
6248	0	11	2	0	16	193	0	1	1	12.6974
6256	0	3	1	0	16	193	1	0	1	3.44867e+08
6256	0	3	2	0	16	193	1	0	1	7.15411e+09
6256	0	4	1	0	16	193	1	0	1	5.8521e+07
6256	0	4	2	0	16	193	1	0	1	3.44867e+08
6256	0	5	1	0	16	193	1	0	1	1.66245e+07
6256	0	5	2	0	16	193	1	0	1	5.8521e+07
6256	0	6	1	0	16	193	1	0	1	6.26324e+06
6256	0	6	2	0	16	193	1	0	1	1.66245e+07
6256	0	7	1	0	16	193	1	0	1	2.82103e+06
6256	0	7	2	0	16	193	1	0	1	6.26324e+06
6256	0	8	1	0	16	193	1	0	1	1.43727e+06
6256	0	8	2	0	16	193	1	0	1	2.82103e+06
6256	0	9	1	0	16	193	1	0	1	801389
6256	0	9	2	0	16	193	1	0	1	1.43727e+06
6256	0	10	1	0	16	193	1	0	1	478706
6256	0	10	2	0	16	193	1	0	1	801389
6256	0	11	1	0	16	193	1	0	1	12.6725
6256	0	11	2	0	16	193	1	0	1	12.6974
6264	0	3	1	0	16	193	2	0	1	3.44867e+08
6264	0	3	2	0	16	193	2	0	1	7.15411e+09
6264	0	4	1	0	16	193	2	0	1	5.8521e+07
6264	0	4	2	0	16	193	2	0	1	3.44867e+08
6264	0	5	1	0	16	193	2	0	1	1.66245e+07
6264	0	5	2	0	16	193	2	0	1	5.8521e+07
6264	0	6	1	0	16	193	2	0	1	6.26324e+06
6264	0	6	2	0	16	193	2	0	1	1.66245e+07
6264	0	7	1	0	16	193	2	0	1	2.82103e+06
6264	0	7	2	0	16	193	2	0	1	6.26324e+06
6264	0	8	1	0	16	193	2	0	1	1.43727e+06
6264	0	8	2	0	16	193	2	0	1	2.82103e+06
6264	0	9	1	0	16	193	2	0	1	801389
6264	0	9	2	0	16	193	2	0	1	1.43727e+06
6264	0	10	1	0	16	193	2	0	1	478706
6264	0	10	2	0	16	193	2	0	1	801389
6264	0	11	1	0	16	193	2	0	1	12.6725
6264	0	11	2	0	16	193	2	0	1	12.6974
6272	0	3	1	0	16	193	3	0	1	3.44867e+08
6272	0	3	2	0	16	193	3	0	1	7.15411e+09
6272	0	4	1	0	16	193	3	0	1	5.8521e+07
6272	0	4	2	0	16	193	3	0	1	3.44867e+08
6272	0	5	1	0	16	193	3	0	1	1.66245e+07
6272	0	5	2	0	16	193	3	0	1	5.8521e+07
6272	0	6	1	0	16	193	3	0	1	6.26324e+06
6272	0	6	2	0	16	193	3	0	1	1.66245e+07
6272	0	7	1	0	16	193	3	0	1	2.82103e+06
6272	0	7	2	0	16	193	3	0	1	6.26324e+06
6272	0	8	1	0	16	193	3	0	1	1.43727e+06
6272	0	8	2	0	16	193	3	0	1	2.82103e+06
6272	0	9	1	0	16	193	3	0	1	801389
6272	0	9	2	0	16	193	3	0	1	1.43727e+06
6272	0	10	1	0	16	193	3	0	1	478706
6272	0	10	2	0	16	193	3	0	1	801389
6272	0	11	1	0	16	193	3	0	1	12.6725
6272	0	11	2	0	16	193	3	0	1	12.6974
6288	0	3	1	0	16	193	0	1	1	3.44867e+08
6288	0	3	2	0	16	193	0	1	1	7.15411e+09
6288	0	4	1	0	16	193	0	1	1	5.8521e+07
6288	0	4	2	0	16	193	0	1	1	3.44867e+08
6288	0	5	1	0	16	193	0	1	1	1.66245e+07
6288	0	5	2	0	16	193	0	1	1	5.8521e+07
6288	0	6	1	0	16	193	0	1	1	6.26324e+06
6288	0	6	2	0	16	193	0	1	1	1.66245e+07
6288	0	7	1	0	16	193	0	1	1	2.82103e+06
6288	0	7	2	0	16	193	0	1	1	6.26324e+06
6288	0	8	1	0	16	193	0	1	1	1.43727e+06
6288	0	8	2	0	16	193	0	1	1	2.82103e+06
6288	0	9	1	0	16	193	0	1	1	801389
6288	0	9	2	0	16	193	0	1	1	1.43727e+06
6288	0	10	1	0	16	193	0	1	1	478706
6288	0	10	2	0	16	193	0	1	1	801389
6288	0	11	1	0	16	193	0	1	1	12.6725
6288	0	11	2	0	16	193	0	1	1	12.6974
6296	0	3	1	0	16	193	1	0	1	3.44867e+08
6296	0	3	2	0	16	193	1	0	1	7.15411e+09
6296	0	4	1	0	16	193	1	0	1	5.8521e+07
6296	0	4	2	0	16	193	1	0	1	3.44867e+08
6296	0	5	1	0	16	193	1	0	1	1.66245e+07
6296	0	5	2	0	16	193	1	0	1	5.8521e+07
6296	0	6	1	0	16	193	1	0	1	6.26324e+06
6296	0	6	2	0	16	193	1	0	1	1.66245e+07
6296	0	7	1	0	16	193	1	0	1	2.82103e+06
6296	0	7	2	0	16	193	1	0	1	6.26324e+06
6296	0	8	1	0	16	193	1	0	1	1.43727e+06
6296	0	8	2	0	16	193	1	0	1	2.82103e+06
6296	0	9	1	0	16	193	1	0	1	801389
6296	0	9	2	0	16	193	1	0	1	1.43727e+06
6296	0	10	1	0	16	193	1	0	1	478706
6296	0	10	2	0	16	193	1	0	1	801389
6296	0	11	1	0	16	193	1	0	1	12.6725
6296	0	11	2	0	16	193	1	0	1	12.6974
6304	0	3	1	0	16	193	2	0	1	3.44867e+08
6304	0	3	2	0	16	193	2	0	1	7.15411e+09
6304	0	4	1	0	16	193	2	0	1	5.8521e+07
6304	0	4	2	0	16	193	2	0	1	3.44867e+08
6304	0	5	1	0	16	193	2	0	1	1.66245e+07
6304	0	5	2	0	16	193	2	0	1	5.8521e+07
6304	0	6	1	0	16	193	2	0	1	6.26324e+06
6304	0	6	2	0	16	193	2	0	1	1.66245e+07
6304	0	7	1	0	16	193	2	0	1	2.82103e+06
6304	0	7	2	0	16	193	2	0	1	6.26324e+06
6304	0	8	1	0	16	193	2	0	1	1.43727e+06
6304	0	8	2	0	16	193	2	0	1	2.82103e+06
6304	0	9	1	0	16	193	2	0	1	801389
6304	0	9	2	0	16	193	2	0	1	1.43727e+06
6304	0	10	1	0	16	193	2	0	1	478706
6304	0	10	2	0	16	193	2	0	1	801389
6304	0	11	1	0	16	193	2	0	1	12.6725
6304	0	11	2	0	16	193	2	0	1	12.6974
6312	0	3	1	0	16	193	3	0	1	3.44867e+08
6312	0	3	2	0	16	193	3	0	1	7.15411e+09
6312	0	4	1	0	16	193	3	0	1	5.8521e+07
6312	0	4	2	0	16	193	3	0	1	3.44867e+08
6312	0	5	1	0	16	193	3	0	1	1.66245e+07
6312	0	5	2	0	16	193	3	0	1	5.8521e+07
6312	0	6	1	0	16	193	3	0	1	6.26324e+06
6312	0	6	2	0	16	193	3	0	1	1.66245e+07
6312	0	7	1	0	16	193	3	0	1	2.82103e+06
6312	0	7	2	0	16	193	3	0	1	6.26324e+06
6312	0	8	1	0	16	193	3	0	1	1.43727e+06
6312	0	8	2	0	16	193	3	0	1	2.82103e+06
6312	0	9	1	0	16	193	3	0	1	801389
6312	0	9	2	0	16	193	3	0	1	1.43727e+06
6312	0	10	1	0	16	193	3	0	1	478706
6312	0	10	2	0	16	193	3	0	1	801389
6312	0	11	1	0	16	193	3	0	1	12.6725
6312	0	11	2	0	16	193	3	0	1	12.6974
6368	0	3	1	0	16	193	0	1	1	3.44867e+08
6368	0	3	2	0	16	193	0	1	1	7.15411e+09
6368	0	4	1	0	16	193	0	1	1	5.8521e+07
6368	0	4	2	0	16	193	0	1	1	3.44867e+08
6368	0	5	1	0	16	193	0	1	1	1.66245e+07
6368	0	5	2	0	16	193	0	1	1	5.8521e+07
6368	0	6	1	0	16	193	0	1	1	6.26324e+06
6368	0	6	2	0	16	193	0	1	1	1.66245e+07
6368	0	7	1	0	16	193	0	1	1	2.82103e+06
6368	0	7	2	0	16	193	0	1	1	6.26324e+06
6368	0	8	1	0	16	193	0	1	1	1.43727e+06
6368	0	8	2	0	16	193	0	1	1	2.82103e+06
6368	0	9	1	0	16	193	0	1	1	801389
6368	0	9	2	0	16	193	0	1	1	1.43727e+06
6368	0	10	1	0	16	193	0	1	1	478706
6368	0	10	2	0	16	193	0	1	1	801389
6368	0	11	1	0	16	193	0	1	1	12.6725
6368	0	11	2	0	16	193	0	1	1	12.6974
