Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
130	f4.4	-1	all	SatisfiedInterests	0.528	0	1	0
130	f4.4	-1	all	TimedOutInterests	0.856325	0	10	0
130	f5.2	1	internal://	InInterests	0	0	0	0
130	f5.2	1	internal://	OutInterests	0	0	0	0
130	f5.2	1	internal://	InData	0	0	0	0
130	f5.2	1	internal://	OutData	0	0	0	0
130	f5.2	1	internal://	InNacks	0	0	0	0
130	f5.2	1	internal://	OutNacks	0	0	0	0
130	f5.2	1	internal://	InSatisfiedInterests	0	0	0	0
130	f5.2	1	internal://	InTimedOutInterests	0	0	0	0
130	f5.2	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f5.2	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f5.2	256	internal://	InInterests	0	0	0	0
130	f5.2	256	internal://	OutInterests	0	0	0	0
130	f5.2	256	internal://	InData	0	0	0	0
130	f5.2	256	internal://	OutData	0	0	0	0
130	f5.2	256	internal://	InNacks	0	0	0	0
130	f5.2	256	internal://	OutNacks	0	0	0	0
130	f5.2	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f5.2	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f5.2	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f5.2	256	internal://	OutTimedOutInterests	0	0	0	0
130	f5.2	257	lte://	InInterests	1.98592	0.252119	13	1.65039
130	f5.2	257	lte://	OutInterests	0.58944	0.0748312	4	0.507812
130	f5.2	257	lte://	InData	1.20704	0.597626	3	1.48535
130	f5.2	257	lte://	OutData	0.4832	0.239241	1	0.495117
130	f5.2	257	lte://	InNacks	0	0	0	0
130	f5.2	257	lte://	OutNacks	0	0	0	0
130	f5.2	257	lte://	InSatisfiedInterests	0.3488	0	1	0
130	f5.2	257	lte://	InTimedOutInterests	1.01568	0	12	0
130	f5.2	257	lte://	OutSatisfiedInterests	0.272	0	1	0
130	f5.2	257	lte://	OutTimedOutInterests	0.38144	0	4	0
130	f5.2	258	ndnFace://31	InInterests	0.03264	0.00414375	0	0
130	f5.2	258	ndnFace://31	OutInterests	0	0	0	0
130	f5.2	258	ndnFace://31	InData	0	0	0	0
130	f5.2	258	ndnFace://31	OutData	0.0096	0.00475312	0	0
130	f5.2	258	ndnFace://31	InNacks	0	0	0	0
130	f5.2	258	ndnFace://31	OutNacks	0	0	0	0
130	f5.2	258	ndnFace://31	InSatisfiedInterests	0.0096	0	0	0
130	f5.2	258	ndnFace://31	InTimedOutInterests	0.02304	0	0	0
130	f5.2	258	ndnFace://31	OutSatisfiedInterests	0	0	0	0
130	f5.2	258	ndnFace://31	OutTimedOutInterests	0	0	0	0
130	f5.2	259	ndnFace://31	InInterests	3.2768e-10	1.2288e-10	0	0
130	f5.2	259	ndnFace://31	OutInterests	1.25376	0.159169	11	1.39648
130	f5.2	259	ndnFace://31	InData	0.0032	0.00158437	0	0
130	f5.2	259	ndnFace://31	OutData	3.2768e-10	2.3008e-10	0	0
130	f5.2	259	ndnFace://31	InNacks	0	0	0	0
130	f5.2	259	ndnFace://31	OutNacks	0	0	0	0
130	f5.2	259	ndnFace://31	InSatisfiedInterests	3.2768e-10	0	0	0
130	f5.2	259	ndnFace://31	InTimedOutInterests	0	0	0	0
130	f5.2	259	ndnFace://31	OutSatisfiedInterests	0.4672	0	1	0
130	f5.2	259	ndnFace://31	OutTimedOutInterests	1.03872	0	12	0
130	f5.2	-1	all	SatisfiedInterests	0.6016	0	1	0
130	f5.2	-1	all	TimedOutInterests	1.11873	0	13	0
130	f6.4	1	internal://	InInterests	0	0	0	0
130	f6.4	1	internal://	OutInterests	0	0	0	0
130	f6.4	1	internal://	InData	0	0	0	0
130	f6.4	1	internal://	OutData	0	0	0	0
130	f6.4	1	internal://	InNacks	0	0	0	0
130	f6.4	1	internal://	OutNacks	0	0	0	0
130	f6.4	1	internal://	InSatisfiedInterests	0	0	0	0
130	f6.4	1	internal://	InTimedOutInterests	0	0	0	0
130	f6.4	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f6.4	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f6.4	256	internal://	InInterests	0	0	0	0
130	f6.4	256	internal://	OutInterests	0	0	0	0
130	f6.4	256	internal://	InData	0	0	0	0
130	f6.4	256	internal://	OutData	0	0	0	0
130	f6.4	256	internal://	InNacks	0	0	0	0
130	f6.4	256	internal://	OutNacks	0	0	0	0
130	f6.4	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f6.4	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f6.4	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f6.4	256	internal://	OutTimedOutInterests	0	0	0	0
130	f6.4	257	lte://	InInterests	4.27072	0.542181	38	4.82422
130	f6.4	257	lte://	OutInterests	1.10272	0.139994	11	1.39648
130	f6.4	257	lte://	InData	1.98976	0.985164	15	7.42676
130	f6.4	257	lte://	OutData	0.82368	0.407818	5	2.47559
130	f6.4	257	lte://	InNacks	0	0	0	0
130	f6.4	257	lte://	OutNacks	0	0	0	0
130	f6.4	257	lte://	InSatisfiedInterests	0.67648	0	5	0
130	f6.4	257	lte://	InTimedOutInterests	1.7312	0	21	0
130	f6.4	257	lte://	OutSatisfiedInterests	0.304	0	2	0
130	f6.4	257	lte://	OutTimedOutInterests	0.92928	0	11	0
130	f6.4	258	ndnFace://32	InInterests	0.03072	0.0039	0	0
130	f6.4	258	ndnFace://32	OutInterests	0	0	0	0
130	f6.4	258	ndnFace://32	InData	0	0	0	0
130	f6.4	258	ndnFace://32	OutData	0.016	0.00792187	0	0
130	f6.4	258	ndnFace://32	InNacks	0	0	0	0
130	f6.4	258	ndnFace://32	OutNacks	0	0	0	0
130	f6.4	258	ndnFace://32	InSatisfiedInterests	0.016	0	0	0
130	f6.4	258	ndnFace://32	InTimedOutInterests	0.01728	0	0	0
130	f6.4	258	ndnFace://32	OutSatisfiedInterests	0	0	0	0
130	f6.4	258	ndnFace://32	OutTimedOutInterests	0	0	0	0
130	f6.4	259	ndnFace://32	InInterests	3.2768e-10	1.2288e-10	0	0
130	f6.4	259	ndnFace://32	OutInterests	2.3136	0.293719	24	3.04688
130	f6.4	259	ndnFace://32	InData	0.0288	0.0142594	0	0
130	f6.4	259	ndnFace://32	OutData	3.2768e-10	2.3008e-10	0	0
130	f6.4	259	ndnFace://32	InNacks	0	0	0	0
130	f6.4	259	ndnFace://32	OutNacks	0	0	0	0
130	f6.4	259	ndnFace://32	InSatisfiedInterests	3.2768e-10	0	0	0
130	f6.4	259	ndnFace://32	InTimedOutInterests	0	0	0	0
130	f6.4	259	ndnFace://32	OutSatisfiedInterests	0.74496	0	5	0
130	f6.4	259	ndnFace://32	OutTimedOutInterests	1.74848	0	21	0
130	f6.4	-1	all	SatisfiedInterests	0.89216	0	5	0
130	f6.4	-1	all	TimedOutInterests	1.82849	0	22	0
130	f7.2	1	internal://	InInterests	0	0	0	0
130	f7.2	1	internal://	OutInterests	0	0	0	0
130	f7.2	1	internal://	InData	0	0	0	0
130	f7.2	1	internal://	OutData	0	0	0	0
130	f7.2	1	internal://	InNacks	0	0	0	0
130	f7.2	1	internal://	OutNacks	0	0	0	0
130	f7.2	1	internal://	InSatisfiedInterests	0	0	0	0
130	f7.2	1	internal://	InTimedOutInterests	0	0	0	0
130	f7.2	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f7.2	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f7.2	256	internal://	InInterests	0	0	0	0
130	f7.2	256	internal://	OutInterests	0	0	0	0
130	f7.2	256	internal://	InData	0	0	0	0
130	f7.2	256	internal://	OutData	0	0	0	0
130	f7.2	256	internal://	InNacks	0	0	0	0
130	f7.2	256	internal://	OutNacks	0	0	0	0
130	f7.2	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f7.2	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f7.2	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f7.2	256	internal://	OutTimedOutInterests	0	0	0	0
130	f7.2	257	lte://	InInterests	8.32973	1.05749	95	12.0605
130	f7.2	257	lte://	OutInterests	2.02035	0.25649	22	2.79297
130	f7.2	257	lte://	InData	4.35085	2.15418	48	23.7656
130	f7.2	257	lte://	OutData	1.56224	0.773492	17	8.41699
130	f7.2	257	lte://	InNacks	0	0	0	0
130	f7.2	257	lte://	OutNacks	0	0	0	0
130	f7.2	257	lte://	InSatisfiedInterests	0.71424	0	7	0
130	f7.2	257	lte://	InTimedOutInterests	1.10835	0	13	0
130	f7.2	257	lte://	OutSatisfiedInterests	0.87424	0	9	0
130	f7.2	257	lte://	OutTimedOutInterests	1.22291	0	14	0
130	f7.2	258	ndnFace://33	InInterests	0.8256	0.104813	8	1.01562
130	f7.2	258	ndnFace://33	OutInterests	0	0	0	0
130	f7.2	258	ndnFace://33	InData	0	0	0	0
130	f7.2	258	ndnFace://33	OutData	0.592	0.293109	6	2.9707
130	f7.2	258	ndnFace://33	InNacks	0	0	0	0
130	f7.2	258	ndnFace://33	OutNacks	0	0	0	0
130	f7.2	258	ndnFace://33	InSatisfiedInterests	0.592	0	6	0
130	f7.2	258	ndnFace://33	InTimedOutInterests	0.2464	0	2	0
130	f7.2	258	ndnFace://33	OutSatisfiedInterests	0	0	0	0
130	f7.2	258	ndnFace://33	OutTimedOutInterests	0	0	0	0
130	f7.2	259	ndnFace://33	InInterests	3.2768e-10	1.2288e-10	0	0
130	f7.2	259	ndnFace://33	OutInterests	2.51763	0.319621	26	3.30078
130	f7.2	259	ndnFace://33	InData	0.096	0.0475312	1	0.495117
130	f7.2	259	ndnFace://33	OutData	3.2768e-10	2.3008e-10	0	0
130	f7.2	259	ndnFace://33	InNacks	0	0	0	0
130	f7.2	259	ndnFace://33	OutNacks	0	0	0	0
130	f7.2	259	ndnFace://33	InSatisfiedInterests	3.2768e-10	0	0	0
130	f7.2	259	ndnFace://33	InTimedOutInterests	0	0	0	0
130	f7.2	259	ndnFace://33	OutSatisfiedInterests	1.64224	0	17	0
130	f7.2	259	ndnFace://33	OutTimedOutInterests	1.35475	0	15	0
130	f7.2	-1	all	SatisfiedInterests	2.49024	0	27	0
130	f7.2	-1	all	TimedOutInterests	1.43476	0	16	0
130	f8.4	1	internal://	InInterests	0	0	0	0
130	f8.4	1	internal://	OutInterests	0	0	0	0
130	f8.4	1	internal://	InData	0	0	0	0
130	f8.4	1	internal://	OutData	0	0	0	0
130	f8.4	1	internal://	InNacks	0	0	0	0
130	f8.4	1	internal://	OutNacks	0	0	0	0
130	f8.4	1	internal://	InSatisfiedInterests	0	0	0	0
130	f8.4	1	internal://	InTimedOutInterests	0	0	0	0
130	f8.4	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f8.4	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f8.4	256	internal://	InInterests	0	0	0	0
130	f8.4	256	internal://	OutInterests	0	0	0	0
130	f8.4	256	internal://	InData	0	0	0	0
130	f8.4	256	internal://	OutData	0	0	0	0
130	f8.4	256	internal://	InNacks	0	0	0	0
130	f8.4	256	internal://	OutNacks	0	0	0	0
130	f8.4	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f8.4	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f8.4	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f8.4	256	internal://	OutTimedOutInterests	0	0	0	0
130	f8.4	257	lte://	InInterests	6.47629	0.822185	69	8.75977
130	f8.4	257	lte://	OutInterests	1.98323	0.251777	20	2.53906
130	f8.4	257	lte://	InData	3.62176	1.7932	38	18.8145
130	f8.4	257	lte://	OutData	1.7088	0.846056	16	7.92188
130	f8.4	257	lte://	InNacks	0	0	0	0
130	f8.4	257	lte://	OutNacks	0	0	0	0
130	f8.4	257	lte://	InSatisfiedInterests	1.3216	0	15	0
130	f8.4	257	lte://	InTimedOutInterests	0.823552	0	9	0
130	f8.4	257	lte://	OutSatisfiedInterests	1.1648	0	12	0
130	f8.4	257	lte://	OutTimedOutInterests	0.910592	0	9	0
130	f8.4	258	ndnFace://34	InInterests	0.18752	0.0238062	0	0
130	f8.4	258	ndnFace://34	OutInterests	0	0	0	0
130	f8.4	258	ndnFace://34	InData	0	0	0	0
130	f8.4	258	ndnFace://34	OutData	0.0992	0.0491156	0	0
130	f8.4	258	ndnFace://34	InNacks	0	0	0	0
130	f8.4	258	ndnFace://34	OutNacks	0	0	0	0
130	f8.4	258	ndnFace://34	InSatisfiedInterests	0.0992	0	0	0
130	f8.4	258	ndnFace://34	InTimedOutInterests	0.10368	0	0	0
130	f8.4	258	ndnFace://34	OutSatisfiedInterests	0	0	0	0
130	f8.4	258	ndnFace://34	OutTimedOutInterests	0	0	0	0
130	f8.4	259	ndnFace://34	InInterests	3.2768e-10	1.2288e-10	0	0
130	f8.4	259	ndnFace://34	OutInterests	2.25587	0.28639	23	2.91992
130	f8.4	259	ndnFace://34	InData	0	0	0	0
130	f8.4	259	ndnFace://34	OutData	3.2768e-10	2.3008e-10	0	0
130	f8.4	259	ndnFace://34	InNacks	0	0	0	0
130	f8.4	259	ndnFace://34	OutNacks	0	0	0	0
130	f8.4	259	ndnFace://34	InSatisfiedInterests	3.2768e-10	0	0	0
130	f8.4	259	ndnFace://34	InTimedOutInterests	0	0	0	0
130	f8.4	259	ndnFace://34	OutSatisfiedInterests	2.1248	0	23	0
130	f8.4	259	ndnFace://34	OutTimedOutInterests	0.927232	0	9	0
130	f8.4	-1	all	SatisfiedInterests	2.592	0	25	0
130	f8.4	-1	all	TimedOutInterests	1.00724	0	10	0
130	f2.5	1	internal://	InInterests	0	0	0	0
130	f2.5	1	internal://	OutInterests	0	0	0	0
130	f2.5	1	internal://	InData	0	0	0	0
130	f2.5	1	internal://	OutData	0	0	0	0
130	f2.5	1	internal://	InNacks	0	0	0	0
130	f2.5	1	internal://	OutNacks	0	0	0	0
130	f2.5	1	internal://	InSatisfiedInterests	0	0	0	0
130	f2.5	1	internal://	InTimedOutInterests	0	0	0	0
130	f2.5	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f2.5	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f2.5	256	internal://	InInterests	0	0	0	0
130	f2.5	256	internal://	OutInterests	0	0	0	0
130	f2.5	256	internal://	InData	0	0	0	0
130	f2.5	256	internal://	OutData	0	0	0	0
130	f2.5	256	internal://	InNacks	0	0	0	0
130	f2.5	256	internal://	OutNacks	0	0	0	0
130	f2.5	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f2.5	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f2.5	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f2.5	256	internal://	OutTimedOutInterests	0	0	0	0
130	f2.5	257	lte://	InInterests	5.152	0.654062	62	7.87109
130	f2.5	257	lte://	OutInterests	1.696	0.215312	19	2.41211
130	f2.5	257	lte://	InData	3.68	1.82203	43	21.29
130	f2.5	257	lte://	OutData	1.616	0.800109	19	9.40723
130	f2.5	257	lte://	InNacks	0	0	0	0
130	f2.5	257	lte://	OutNacks	0	0	0	0
130	f2.5	257	lte://	InSatisfiedInterests	1.28	0	15	0
130	f2.5	257	lte://	InTimedOutInterests	0.416	0	5	0
130	f2.5	257	lte://	OutSatisfiedInterests	1.024	0	12	0
130	f2.5	257	lte://	OutTimedOutInterests	0.736	0	8	0
130	f2.5	258	ndnFace://35	InInterests	0.608	0.0771875	6	0.761719
130	f2.5	258	ndnFace://35	OutInterests	0	0	0	0
130	f2.5	258	ndnFace://35	InData	0	0	0	0
130	f2.5	258	ndnFace://35	OutData	0.272	0.134672	3	1.48535
130	f2.5	258	ndnFace://35	InNacks	0	0	0	0
130	f2.5	258	ndnFace://35	OutNacks	0	0	0	0
130	f2.5	258	ndnFace://35	InSatisfiedInterests	0.272	0	3	0
130	f2.5	258	ndnFace://35	InTimedOutInterests	0.4	0	4	0
130	f2.5	258	ndnFace://35	OutSatisfiedInterests	0	0	0	0
130	f2.5	258	ndnFace://35	OutTimedOutInterests	0	0	0	0
130	f2.5	259	ndnFace://35	InInterests	3.2768e-10	1.2288e-10	0	0
130	f2.5	259	ndnFace://35	OutInterests	2.304	0.2925	26	3.30078
130	f2.5	259	ndnFace://35	InData	0.176	0.0871406	2	0.990234
130	f2.5	259	ndnFace://35	OutData	3.2768e-10	2.3008e-10	0	0
130	f2.5	259	ndnFace://35	InNacks	0	0	0	0
130	f2.5	259	ndnFace://35	OutNacks	0	0	0	0
130	f2.5	259	ndnFace://35	InSatisfiedInterests	3.2768e-10	0	0	0
130	f2.5	259	ndnFace://35	InTimedOutInterests	0	0	0	0
130	f2.5	259	ndnFace://35	OutSatisfiedInterests	2.752	0	33	0
130	f2.5	259	ndnFace://35	OutTimedOutInterests	0.816	0	9	0
130	f2.5	-1	all	SatisfiedInterests	3.088	0	37	0
130	f2.5	-1	all	TimedOutInterests	0.896005	0	10	0
130	f4.5	1	internal://	InInterests	0	0	0	0
130	f4.5	1	internal://	OutInterests	0	0	0	0
130	f4.5	1	internal://	InData	0	0	0	0
130	f4.5	1	internal://	OutData	0	0	0	0
130	f4.5	1	internal://	InNacks	0	0	0	0
130	f4.5	1	internal://	OutNacks	0	0	0	0
130	f4.5	1	internal://	InSatisfiedInterests	0	0	0	0
130	f4.5	1	internal://	InTimedOutInterests	0	0	0	0
130	f4.5	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f4.5	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f4.5	256	internal://	InInterests	0	0	0	0
130	f4.5	256	internal://	OutInterests	0	0	0	0
130	f4.5	256	internal://	InData	0	0	0	0
130	f4.5	256	internal://	OutData	0	0	0	0
130	f4.5	256	internal://	InNacks	0	0	0	0
130	f4.5	256	internal://	OutNacks	0	0	0	0
130	f4.5	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f4.5	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f4.5	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f4.5	256	internal://	OutTimedOutInterests	0	0	0	0
130	f4.5	257	lte://	InInterests	6.3712	0.808844	78	9.90234
130	f4.5	257	lte://	OutInterests	1.4432	0.183219	16	2.03125
130	f4.5	257	lte://	InData	4.32	2.13891	53	26.2412
130	f4.5	257	lte://	OutData	1.696	0.839719	21	10.3975
130	f4.5	257	lte://	InNacks	0	0	0	0
130	f4.5	257	lte://	OutNacks	0	0	0	0
130	f4.5	257	lte://	InSatisfiedInterests	1.216	0	15	0
130	f4.5	257	lte://	InTimedOutInterests	0.2432	0	3	0
130	f4.5	257	lte://	OutSatisfiedInterests	0.736	0	9	0
130	f4.5	257	lte://	OutTimedOutInterests	0.8352	0	9	0
130	f4.5	258	ndnFace://36	InInterests	0.528	0.0670313	5	0.634766
130	f4.5	258	ndnFace://36	OutInterests	0	0	0	0
130	f4.5	258	ndnFace://36	InData	0	0	0	0
130	f4.5	258	ndnFace://36	OutData	0	0	0	0
130	f4.5	258	ndnFace://36	InNacks	0	0	0	0
130	f4.5	258	ndnFace://36	OutNacks	0	0	0	0
130	f4.5	258	ndnFace://36	InSatisfiedInterests	0	0	0	0
130	f4.5	258	ndnFace://36	InTimedOutInterests	0.592	0	6	0
130	f4.5	258	ndnFace://36	OutSatisfiedInterests	0	0	0	0
130	f4.5	258	ndnFace://36	OutTimedOutInterests	0	0	0	0
130	f4.5	259	ndnFace://36	InInterests	3.2768e-10	1.2288e-10	0	0
130	f4.5	259	ndnFace://36	OutInterests	1.9232	0.244156	22	2.79297
130	f4.5	259	ndnFace://36	InData	0	0	0	0
130	f4.5	259	ndnFace://36	OutData	3.2768e-10	2.3008e-10	0	0
130	f4.5	259	ndnFace://36	InNacks	0	0	0	0
130	f4.5	259	ndnFace://36	OutNacks	0	0	0	0
130	f4.5	259	ndnFace://36	InSatisfiedInterests	3.2768e-10	0	0	0
130	f4.5	259	ndnFace://36	InTimedOutInterests	0	0	0	0
130	f4.5	259	ndnFace://36	OutSatisfiedInterests	2.176	0	27	0
130	f4.5	259	ndnFace://36	OutTimedOutInterests	0.8352	0	9	0
130	f4.5	-1	all	SatisfiedInterests	2.656	0	33	0
130	f4.5	-1	all	TimedOutInterests	0.915205	0	10	0
130	f6.5	1	internal://	InInterests	0	0	0	0
130	f6.5	1	internal://	OutInterests	0	0	0	0
130	f6.5	1	internal://	InData	0	0	0	0
130	f6.5	1	internal://	OutData	0	0	0	0
130	f6.5	1	internal://	InNacks	0	0	0	0
130	f6.5	1	internal://	OutNacks	0	0	0	0
130	f6.5	1	internal://	InSatisfiedInterests	0	0	0	0
130	f6.5	1	internal://	InTimedOutInterests	0	0	0	0
130	f6.5	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f6.5	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f6.5	256	internal://	InInterests	0	0	0	0
130	f6.5	256	internal://	OutInterests	0	0	0	0
130	f6.5	256	internal://	InData	0	0	0	0
130	f6.5	256	internal://	OutData	0	0	0	0
130	f6.5	256	internal://	InNacks	0	0	0	0
130	f6.5	256	internal://	OutNacks	0	0	0	0
130	f6.5	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f6.5	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f6.5	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f6.5	256	internal://	OutTimedOutInterests	0	0	0	0
130	f6.5	257	lte://	InInterests	4.992	0.63375	59	7.49023
130	f6.5	257	lte://	OutInterests	1.488	0.188906	17	2.1582
130	f6.5	257	lte://	InData	4.864	2.40825	59	29.2119
130	f6.5	257	lte://	OutData	1.696	0.839719	20	9.90234
130	f6.5	257	lte://	InNacks	0	0	0	0
130	f6.5	257	lte://	OutNacks	0	0	0	0
130	f6.5	257	lte://	InSatisfiedInterests	1.088	0	13	0
130	f6.5	257	lte://	InTimedOutInterests	0.432	0	5	0
130	f6.5	257	lte://	OutSatisfiedInterests	0.816	0	10	0
130	f6.5	257	lte://	OutTimedOutInterests	0.672	0	7	0
130	f6.5	258	ndnFace://37	InInterests	0.608	0.0771875	6	0.761719
130	f6.5	258	ndnFace://37	OutInterests	0	0	0	0
130	f6.5	258	ndnFace://37	InData	0	0	0	0
130	f6.5	258	ndnFace://37	OutData	0.336	0.166359	4	1.98047
130	f6.5	258	ndnFace://37	InNacks	0	0	0	0
130	f6.5	258	ndnFace://37	OutNacks	0	0	0	0
130	f6.5	258	ndnFace://37	InSatisfiedInterests	0.336	0	4	0
130	f6.5	258	ndnFace://37	InTimedOutInterests	0.272	0	2	0
130	f6.5	258	ndnFace://37	OutSatisfiedInterests	0	0	0	0
130	f6.5	258	ndnFace://37	OutTimedOutInterests	0	0	0	0
130	f6.5	259	ndnFace://37	InInterests	3.2768e-10	1.2288e-10	0	0
130	f6.5	259	ndnFace://37	OutInterests	2.064	0.262031	23	2.91992
130	f6.5	259	ndnFace://37	InData	0.016	0.00792187	0	0
130	f6.5	259	ndnFace://37	OutData	3.2768e-10	2.3008e-10	0	0
130	f6.5	259	ndnFace://37	InNacks	0	0	0	0
130	f6.5	259	ndnFace://37	OutNacks	0	0	0	0
130	f6.5	259	ndnFace://37	InSatisfiedInterests	3.2768e-10	0	0	0
130	f6.5	259	ndnFace://37	InTimedOutInterests	0	0	0	0
130	f6.5	259	ndnFace://37	OutSatisfiedInterests	1.904	0	23	0
130	f6.5	259	ndnFace://37	OutTimedOutInterests	0.704	0	7	0
130	f6.5	-1	all	SatisfiedInterests	2.512	0	30	0
130	f6.5	-1	all	TimedOutInterests	0.784005	0	8	0
130	f8.5	1	internal://	InInterests	0	0	0	0
130	f8.5	1	internal://	OutInterests	0	0	0	0
130	f8.5	1	internal://	InData	0	0	0	0
130	f8.5	1	internal://	OutData	0	0	0	0
130	f8.5	1	internal://	InNacks	0	0	0	0
130	f8.5	1	internal://	OutNacks	0	0	0	0
130	f8.5	1	internal://	InSatisfiedInterests	0	0	0	0
130	f8.5	1	internal://	InTimedOutInterests	0	0	0	0
130	f8.5	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f8.5	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
130	f8.5	256	internal://	InInterests	0	0	0	0
130	f8.5	256	internal://	OutInterests	0	0	0	0
130	f8.5	256	internal://	InData	0	0	0	0
130	f8.5	256	internal://	OutData	0	0	0	0
130	f8.5	256	internal://	InNacks	0	0	0	0
130	f8.5	256	internal://	OutNacks	0	0	0	0
130	f8.5	256	internal://	InSatisfiedInterests	9.8304e-10	0	0	0
130	f8.5	256	internal://	InTimedOutInterests	0.0800051	0	1	0
130	f8.5	256	internal://	OutSatisfiedInterests	3.2768e-10	0	0	0
130	f8.5	256	internal://	OutTimedOutInterests	0	0	0	0
130	f8.5	257	lte://	InInterests	2.9504	0.374563	34	4.31641
130	f8.5	257	lte://	OutInterests	1.5424	0.195813	18	2.28516
130	f8.5	257	lte://	InData	1.9872	0.983897	23	11.3877
130	f8.5	257	lte://	OutData	0.384	0.190125	4	1.98047
130	f8.5	257	lte://	InNacks	0	0	0	0
130	f8.5	257	lte://	OutNacks	0	0	0	0
130	f8.5	257	lte://	InSatisfiedInterests	0.384	0	4	0
130	f8.5	257	lte://	InTimedOutInterests	1.0464	0	12	0
130	f8.5	257	lte://	OutSatisfiedInterests	0.272	0	3	0
130	f8.5	257	lte://	OutTimedOutInterests	1.3184	0	16	0
130	f8.5	258	ndnFace://38	InInterests	0.752	0.0954687	9	1.14258
130	f8.5	258	ndnFace://38	OutInterests	0	0	0	0
130	f8.5	258	ndnFace://38	InData	0	0	0	0
130	f8.5	258	ndnFace://38	OutData	0.08	0.0396094	1	0.495117
130	f8.5	258	ndnFace://38	InNacks	0	0	0	0
130	f8.5	258	ndnFace://38	OutNacks	0	0	0	0
130	f8.5	258	ndnFace://38	InSatisfiedInterests	0.08	0	1	0
130	f8.5	258	ndnFace://38	InTimedOutInterests	0.656	0	8	0
130	f8.5	258	ndnFace://38	OutSatisfiedInterests	0	0	0	0
130	f8.5	258	ndnFace://38	OutTimedOutInterests	0	0	0	0
130	f8.5	259	ndnFace://38	InInterests	3.2768e-10	1.2288e-10	0	0
130	f8.5	259	ndnFace://38	OutInterests	2.1184	0.268937	24	3.04688
130	f8.5	259	ndnFace://38	InData	0.016	0.00792187	0	0
130	f8.5	259	ndnFace://38	OutData	3.2768e-10	2.3008e-10	0	0
130	f8.5	259	ndnFace://38	InNacks	0	0	0	0
130	f8.5	259	ndnFace://38	OutNacks	0	0	0	0
130	f8.5	259	ndnFace://38	InSatisfiedInterests	3.2768e-10	0	0	0
130	f8.5	259	ndnFace://38	InTimedOutInterests	0	0	0	0
130	f8.5	259	ndnFace://38	OutSatisfiedInterests	0.464	0	5	0
130	f8.5	259	ndnFace://38	OutTimedOutInterests	1.7024	0	20	0
130	f8.5	-1	all	SatisfiedInterests	0.464	0	5	0
130	f8.5	-1	all	TimedOutInterests	1.78241	0	21	0
130	f1.3	1	internal://	InInterests	0	0	0	0
130	f1.3	1	internal://	OutInterests	0	0	0	0
130	f1.3	1	internal://	InData	0	0	0	0
130	f1.3	1	internal://	OutData	0	0	0	0
130	f1.3	1	internal://	InNacks	0	0	0	0
130	f1.3	1	internal://	OutNacks	0	0	0	0
130	f1.3	1	internal://	InSatisfiedInterests	0	0	0	0
130	f1.3	1	internal://	InTimedOutInterests	0	0	0	0
130	f1.3	1	internal://	OutSatisfiedInterests	9.8304e-10	0	0	0
130	f1.3	1	internal://	OutTimedOutInterests	0.0800051	0	1	0
